Region;District;A-K. Commercial establishments total ;A-K I-II cat.. Commercial establishments (categories I and II) ;A&B. Total commodity trade ;A&B (only I i II cat.). Commodity trade (categories I and II) ;A 3011-3059. Total commodity purchase ;A 3011. Commodity purchase (grain purchase) ;A 3012. Commodity purchase (fruit purchase) ;A 3016. Commodity purchase (timber materials purchase) ;A 3021-3029. Commodity purchase (live animals purchase) ;A 3033. Commodity purchase (raw hides purchase) ;A 3031-3032, 3034-3039. Commodity purchase (other livestock products purchase) ;A 3052. Commodity purchase (rags purchase) ;A 3051, 3053-3059. Commodity purchase (scrap purchase) ;B (I-X). Total goods sales ;B I. 3061-3089. Goods sales (agricultural raw materials, goods for agriculture) ;B I. 3061-3062. Goods sales (agricultural syndicates and cooperatives) ;B I. 3071-3072. Goods sales (grain) ;B I. 3081-3085. Goods sales (live animals) ;B II. 3101-3179. Goods sales (food products) ;B II. 3101. Goods sales (flour, groats, rice) ;B II. 3102. Goods sales (grain-for-flour/bread exchange) ;B II. 3103. Goods sales (bread) ;B II. 3119. Goods sales (dairy) ;B II. 3121-3123. Goods sales (meat) ;B II. 3124-3126. Goods sales (fish, herrings) ;B II. 3131-3133. Goods sales (fruits, vegetables) ;B II. 3134. Goods sales (sweets) ;B II. 3151. Goods sales (beer) ;B II. 3159. Goods sales (alcoholic beverages) ;B II. 3161. Goods sales (tobacco products) ;B II. 3141-3146, 3171-3173. Goods sales (various food articles) ;B III. 3201-3257. Goods sales (clothing articles) ;B III. 3211-3213. Goods sales (fabrics) ;B III. 3221-3227, 3257. Goods sales (clothing, furs) ;B III. 3231-3239. Goods sales (underwear, haberdashery) ;B III. 3241-3249. Goods sales (hats, caps) ;B III. 3255. Goods sales (footwear) ;B III. 3251-3254, 3256. Goods sales (leather, leather products) ;B IV. 3261, 3281. Goods sales (furniture, appliances, utensils) ;B IV. 3261, 3267. Goods sales (furniture) ;B IV. 3271. Goods sales (household appliances) ;B IV. 3272-3273. Goods sales (glass, ceramics) ;B V. 3301-3319. Goods sales (chemical articles) ;B V. 3301. Goods sales (pharmacies) ;B V. 3302. Goods sales (pharmaceutical warehouses) ;B V. 3311-3315. Goods sales (soap shops) ;B V. 3312, 3318. Goods sales (petroleum products) ;B VI. 3321-3329. Goods sales (paper, paper products) ;B VII. 3331-3335. Goods sales (books, periodicals, art works) ;B VII. 3331-3332. Goods sales (bookstores) ;B VII. 3333. Goods sales (periodicals) ;B VIII. 3401-3441. Goods sales (iron, metals, products) ;B VIII. 3411-3414. Goods sales (means of communication) ;B VIII. 3415-3419. Goods sales (machines) ;B VIII. 3421-3429, 3433-3439. Goods sales (tools, instruments) ;B VIII. 3431-3432. Goods sales (watchmaking, jewelry products) ;B VIII. 3441. Goods sales (electrotechnical products) ;B IX. 3461-3485. Goods sales (building and fuel materials) ;B IX. 3461-3462, 3469. Goods sales (building materials) ;B IX. 3481, 3483-3485. Goods sales (coal, coke and other articles) ;B X. 3191-3199, 3341-3343, 3351-3352, 3486-3488. Goods sales (various and unspecified articles) ;C 3501-3539. Gastronomic establishments, room rental ;C 3501-3509. Gastronomic establishments, room rental (gastronomic establishments) ;C 3521-3529. Gastronomic establishments, room rental (residential room rental) ;C 3511. Gastronomic establishments, room rental (guesthouses, shelters) ;D 3601-3611. Monetary trade, insurance ;E 3612, 3651-3655. Offices of all types (brokerage, excluding travel agencies) ;F 3701-3729. Rental services ;F 3701 (3702). Rental services (agricultural machinery) ;F 3704. Rental services (mangles) ;F 3722. Rental services (books) ;G 3811-3844 (bez 3833). Transport, communication, forwarding ;G 3841-3843, 3832. Transport, communication, forwarding (public transport) ;H 3961-3879. Entertainment enterprises ;H 3861. Entertainment enterprises (cinematographs) ;I 3881-3887. Healthcare, hygiene ;I 3881. Healthcare, hygiene (clinics) ;I 3883-3885. Healthcare, hygiene (baths, bathing resorts, spas) ;K 3891-3999. Other and unspecified ;Z 3661-3669. Industrial occupations ;Ż 3833. Ferries, barges, water networks 
POZNAŃSKIE;ŻNIŃSKI;545;25.0;414.0;22.0;33.0;0.0;1.0;0.0;15.0;3.0;9.0;0.0;2.0;381.0;20.0;8.0;3.0;1.0;231.0;0.0;11.0;21.0;6.0;40.0;3.0;2.0;1.0;7.0;6.0;9.0;125.0;66.0;36.0;6.0;8.0;1.0;8.0;7.0;10.0;1.0;7.0;0.0;19.0;4.0;6.0;1.0;8.0;8.0;1.0;1.0;0.0;11.0;4.0;3.0;0.0;2.0;2.0;11.0;0.0;5.0;4.0;85.0;79.0;4.0;0.0;10.0;1.0;24.0;24.0;0.0;0.0;3.0;1.0;2.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0
STANISŁAWOWSKIE;DOLIŃSKI;1078;12.0;985.0;10.0;39.0;1.0;0.0;0.0;13.0;2.0;4.0;0.0;0.0;946.0;17.0;3.0;5.0;7.0;707.0;10.0;0.0;15.0;1.0;70.0;0.0;6.0;23.0;11.0;0.0;41.0;530.0;125.0;49.0;27.0;13.0;2.0;7.0;27.0;16.0;2.0;12.0;0.0;18.0;5.0;3.0;3.0;7.0;4.0;5.0;3.0;2.0;18.0;0.0;3.0;0.0;2.0;0.0;27.0;9.0;2.0;9.0;72.0;61.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;3.0;2.0;1.0;0.0;1.0;12.0;3.0;0.0
STANISŁAWOWSKIE;HORODEŃSKI;659;11.0;584.0;11.0;55.0;0.0;7.0;1.0;5.0;0.0;5.0;0.0;0.0;529.0;9.0;1.0;3.0;2.0;382.0;6.0;0.0;5.0;4.0;34.0;2.0;5.0;7.0;3.0;6.0;11.0;299.0;64.0;30.0;7.0;6.0;0.0;3.0;18.0;35.0;0.0;6.0;1.0;5.0;3.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;17.0;9.0;2.0;4.0;64.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;3.0;0.0
STANISŁAWOWSKIE;KAŁUSKI;741;6.0;684.0;6.0;25.0;0.0;0.0;5.0;5.0;4.0;5.0;0.0;2.0;659.0;11.0;0.0;10.0;1.0;474.0;4.0;0.0;9.0;0.0;29.0;0.0;3.0;5.0;2.0;4.0;34.0;384.0;112.0;51.0;14.0;15.0;1.0;7.0;24.0;13.0;0.0;10.0;3.0;7.0;3.0;1.0;1.0;2.0;3.0;1.0;1.0;0.0;15.0;0.0;1.0;0.0;2.0;2.0;20.0;14.0;0.0;3.0;43.0;39.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;4.0;0.0
STANISŁAWOWSKIE;KOSOWSKI (KOSÓW HUCULSKI);1130;9.0;990.0;7.0;73.0;1.0;51.0;3.0;16.0;1.0;1.0;0.0;0.0;917.0;41.0;1.0;31.0;4.0;518.0;7.0;0.0;14.0;7.0;52.0;2.0;12.0;34.0;6.0;6.0;17.0;361.0;70.0;21.0;3.0;2.0;0.0;9.0;23.0;225.0;1.0;3.0;5.0;5.0;4.0;0.0;0.0;1.0;3.0;6.0;1.0;0.0;16.0;0.0;0.0;0.0;2.0;0.0;24.0;11.0;0.0;9.0;110.0;74.0;14.0;17.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;21.0;0.0;0.0
STANISŁAWOWSKIE;KOŁOMYJSKI;1727;54.0;1566.0;44.0;112.0;42.0;8.0;11.0;16.0;3.0;9.0;1.0;1.0;1454.0;32.0;5.0;17.0;2.0;887.0;20.0;0.0;13.0;8.0;81.0;10.0;17.0;31.0;7.0;14.0;21.0;665.0;209.0;80.0;25.0;55.0;3.0;7.0;37.0;151.0;3.0;14.0;8.0;36.0;10.0;3.0;9.0;10.0;12.0;19.0;15.0;0.0;45.0;0.0;5.0;5.0;6.0;2.0;47.0;20.0;4.0;16.0;124.0;115.0;3.0;3.0;4.0;2.0;3.0;0.0;0.0;3.0;3.0;0.0;2.0;0.0;3.0;0.0;1.0;20.0;10.0;0.0
STANISŁAWOWSKIE;NADWÓRNIAŃSKI;1773;58.0;1237.0;20.0;44.0;3.0;1.0;27.0;4.0;2.0;2.0;0.0;1.0;1193.0;14.0;3.0;4.0;5.0;918.0;5.0;0.0;12.0;8.0;100.0;2.0;17.0;13.0;7.0;9.0;20.0;725.0;132.0;66.0;17.0;16.0;0.0;2.0;31.0;35.0;2.0;9.0;4.0;21.0;7.0;6.0;0.0;8.0;15.0;6.0;1.0;1.0;24.0;0.0;1.0;3.0;3.0;2.0;24.0;7.0;2.0;4.0;497.0;201.0;186.0;108.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;2.0;2.0;0.0;2.0;30.0;6.0;0.0
STANISŁAWOWSKIE;ROHATYŃSKI;1096;13.0;1012.0;13.0;95.0;30.0;0.0;4.0;20.0;0.0;20.0;0.0;7.0;917.0;12.0;0.0;12.0;0.0;635.0;7.0;0.0;7.0;2.0;50.0;1.0;0.0;12.0;8.0;6.0;32.0;510.0;192.0;98.0;8.0;28.0;1.0;8.0;49.0;19.0;2.0;14.0;2.0;11.0;5.0;2.0;1.0;3.0;4.0;2.0;2.0;0.0;16.0;0.0;1.0;0.0;1.0;1.0;18.0;17.0;0.0;8.0;70.0;52.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;11.0;1.0;0.0
STANISŁAWOWSKIE;STANISŁAWOWSKI;2492;125.0;2242.0;107.0;121.0;45.0;0.0;26.0;3.0;5.0;6.0;4.0;8.0;2121.0;30.0;3.0;17.0;1.0;1324.0;16.0;0.0;25.0;23.0;176.0;12.0;10.0;121.0;15.0;5.0;41.0;880.0;394.0;143.0;61.0;96.0;10.0;25.0;59.0;102.0;11.0;33.0;10.0;45.0;11.0;10.0;12.0;11.0;20.0;17.0;12.0;5.0;66.0;1.0;2.0;6.0;13.0;6.0;89.0;39.0;27.0;34.0;188.0;178.0;8.0;0.0;13.0;4.0;1.0;0.0;0.0;0.0;11.0;2.0;9.0;5.0;8.0;1.0;4.0;16.0;36.0;0.0
STANISŁAWOWSKIE;STRYJSKI;1785;54.0;1430.0;26.0;94.0;9.0;0.0;46.0;10.0;5.0;7.0;3.0;4.0;1336.0;18.0;4.0;7.0;2.0;887.0;0.0;0.0;15.0;24.0;89.0;1.0;13.0;33.0;11.0;13.0;42.0;646.0;216.0;67.0;40.0;47.0;6.0;7.0;49.0;34.0;7.0;13.0;6.0;38.0;10.0;10.0;3.0;14.0;22.0;10.0;6.0;4.0;48.0;2.0;6.0;6.0;11.0;4.0;49.0;16.0;2.0;14.0;302.0;161.0;73.0;67.0;1.0;1.0;8.0;0.0;0.0;8.0;4.0;1.0;3.0;3.0;4.0;0.0;2.0;32.0;14.0;0.0
STANISŁAWOWSKIE;TŁUMACKI;903;7.0;821.0;6.0;89.0;49.0;2.0;0.0;7.0;2.0;20.0;0.0;2.0;732.0;13.0;2.0;10.0;0.0;529.0;5.0;0.0;11.0;2.0;59.0;1.0;10.0;15.0;4.0;6.0;10.0;406.0;120.0;55.0;19.0;14.0;1.0;4.0;27.0;23.0;0.0;12.0;9.0;8.0;4.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;17.0;0.0;0.0;0.0;2.0;0.0;19.0;8.0;6.0;1.0;66.0;63.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3.0;0.0
STANISŁAWOWSKIE;ŚNIATYŃSKI;901;16.0;826.0;13.0;46.0;23.0;0.0;0.0;10.0;1.0;5.0;0.0;1.0;780.0;33.0;0.0;21.0;9.0;503.0;4.0;0.0;19.0;2.0;44.0;2.0;8.0;9.0;3.0;4.0;23.0;385.0;84.0;18.0;26.0;7.0;0.0;8.0;22.0;90.0;1.0;8.0;6.0;12.0;3.0;1.0;2.0;6.0;2.0;4.0;3.0;1.0;10.0;0.0;0.0;0.0;1.0;1.0;41.0;17.0;5.0;1.0;62.0;59.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;5.0;1.0;0.0
STANISŁAWOWSKIE;ŻYDACZOWSKI;865;8.0;786.0;8.0;88.0;26.0;2.0;0.0;29.0;2.0;16.0;0.0;1.0;698.0;11.0;0.0;6.0;5.0;484.0;2.0;0.0;14.0;1.0;57.0;1.0;8.0;12.0;7.0;2.0;33.0;347.0;117.0;54.0;7.0;8.0;1.0;12.0;35.0;28.0;0.0;18.0;10.0;11.0;5.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;30.0;14.0;2.0;3.0;56.0;55.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;17.0;1.0;0.0
TARNOPOLSKIE;BORSZCZOWSKI;1014;11.0;944.0;11.0;113.0;54.0;2.0;1.0;24.0;4.0;14.0;0.0;1.0;831.0;3.0;0.0;2.0;0.0;608.0;12.0;0.0;7.0;2.0;95.0;0.0;1.0;25.0;4.0;10.0;7.0;445.0;153.0;74.0;18.0;12.0;0.0;6.0;42.0;11.0;2.0;8.0;0.0;7.0;5.0;0.0;0.0;2.0;6.0;2.0;2.0;0.0;13.0;0.0;1.0;0.0;1.0;0.0;23.0;16.0;4.0;5.0;67.0;62.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;5.0;0.0
TARNOPOLSKIE;BRODZKI;1056;18.0;942.0;16.0;135.0;47.0;1.0;0.0;40.0;4.0;18.0;2.0;2.0;807.0;18.0;2.0;13.0;0.0;519.0;2.0;1.0;14.0;2.0;89.0;5.0;11.0;6.0;12.0;3.0;26.0;348.0;152.0;60.0;5.0;35.0;6.0;19.0;27.0;18.0;6.0;6.0;0.0;12.0;5.0;3.0;1.0;3.0;4.0;7.0;6.0;1.0;30.0;0.0;2.0;4.0;5.0;1.0;31.0;9.0;4.0;16.0;82.0;75.0;6.0;0.0;8.0;1.0;5.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;13.0;4.0;0.0
TARNOPOLSKIE;BRZEŻAŃSKI;863;17.0;804.0;17.0;90.0;36.0;0.0;9.0;14.0;3.0;5.0;0.0;4.0;714.0;4.0;0.0;3.0;0.0;548.0;3.0;0.0;6.0;4.0;58.0;2.0;2.0;23.0;4.0;9.0;24.0;413.0;96.0;55.0;7.0;8.0;1.0;2.0;23.0;9.0;2.0;4.0;1.0;11.0;5.0;2.0;0.0;4.0;2.0;9.0;8.0;1.0;16.0;0.0;3.0;0.0;3.0;0.0;13.0;12.0;0.0;6.0;54.0;51.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;3.0;0.0
TARNOPOLSKIE;BUCZACKI;1259;11.0;1157.0;11.0;102.0;60.0;0.0;0.0;5.0;3.0;2.0;0.0;2.0;1055.0;23.0;0.0;0.0;22.0;722.0;12.0;0.0;26.0;2.0;61.0;3.0;10.0;37.0;3.0;9.0;17.0;542.0;186.0;92.0;17.0;21.0;3.0;9.0;44.0;25.0;3.0;12.0;7.0;13.0;7.0;3.0;1.0;2.0;2.0;7.0;6.0;1.0;22.0;0.0;2.0;2.0;3.0;1.0;40.0;18.0;11.0;15.0;87.0;81.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;1.0;0.0;1.0;4.0;2.0;0.0
TARNOPOLSKIE;CZORTKOWSKI;918;28.0;835.0;27.0;65.0;45.0;0.0;0.0;5.0;0.0;5.0;1.0;1.0;770.0;7.0;0.0;3.0;2.0;489.0;7.0;0.0;6.0;7.0;67.0;1.0;2.0;18.0;5.0;6.0;13.0;357.0;168.0;66.0;22.0;32.0;6.0;8.0;32.0;16.0;2.0;10.0;2.0;12.0;4.0;1.0;1.0;6.0;2.0;6.0;5.0;1.0;29.0;0.0;8.0;2.0;2.0;1.0;27.0;13.0;9.0;14.0;66.0;59.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;2.0;0.0;0.0;9.0;5.0;0.0
TARNOPOLSKIE;KAMIONECKI;681;2.0;632.0;2.0;45.0;13.0;0.0;2.0;14.0;2.0;5.0;0.0;1.0;587.0;6.0;0.0;4.0;1.0;404.0;3.0;0.0;2.0;1.0;50.0;1.0;0.0;12.0;3.0;4.0;11.0;317.0;108.0;72.0;4.0;10.0;0.0;2.0;20.0;9.0;0.0;9.0;0.0;15.0;3.0;2.0;3.0;7.0;2.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;2.0;1.0;21.0;9.0;1.0;5.0;42.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
TARNOPOLSKIE;KOPYCZYNIECKI;964;14.0;896.0;14.0;117.0;64.0;13.0;0.0;10.0;0.0;14.0;1.0;0.0;779.0;21.0;0.0;14.0;7.0;562.0;13.0;0.0;13.0;5.0;76.0;3.0;8.0;16.0;3.0;11.0;16.0;398.0;109.0;55.0;12.0;11.0;3.0;2.0;24.0;11.0;0.0;10.0;0.0;7.0;4.0;0.0;0.0;3.0;2.0;2.0;2.0;0.0;16.0;0.0;0.0;1.0;2.0;0.0;38.0;23.0;7.0;11.0;65.0;65.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0
TARNOPOLSKIE;PODHAJECKI;777;4.0;718.0;4.0;63.0;28.0;0.0;0.0;18.0;3.0;1.0;0.0;2.0;655.0;17.0;0.0;17.0;0.0;472.0;1.0;0.0;9.0;0.0;38.0;0.0;0.0;6.0;3.0;1.0;22.0;392.0;101.0;22.0;41.0;5.0;1.0;5.0;27.0;10.0;1.0;9.0;0.0;10.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;12.0;0.0;2.0;0.0;2.0;1.0;16.0;8.0;3.0;15.0;55.0;50.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0
TARNOPOLSKIE;PRZEMYŚLAŃSKI;717;1.0;656.0;1.0;52.0;27.0;0.0;0.0;8.0;0.0;14.0;0.0;0.0;604.0;11.0;0.0;7.0;4.0;419.0;4.0;0.0;2.0;0.0;47.0;2.0;11.0;9.0;6.0;2.0;20.0;316.0;112.0;51.0;4.0;14.0;1.0;5.0;34.0;19.0;0.0;7.0;0.0;5.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;10.0;0.0;0.0;0.0;2.0;0.0;13.0;10.0;1.0;14.0;54.0;53.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
TARNOPOLSKIE;RADZIECHOWSKI;757;16.0;695.0;16.0;73.0;35.0;1.0;2.0;19.0;0.0;13.0;0.0;2.0;622.0;19.0;2.0;4.0;13.0;409.0;3.0;0.0;6.0;10.0;61.0;1.0;1.0;3.0;4.0;3.0;22.0;295.0;119.0;66.0;4.0;4.0;2.0;9.0;34.0;27.0;0.0;26.0;1.0;9.0;4.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;12.0;0.0;2.0;0.0;0.0;0.0;22.0;9.0;2.0;4.0;49.0;47.0;1.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0
TARNOPOLSKIE;SKAŁACKI;961;15.0;875.0;15.0;126.0;87.0;0.0;0.0;10.0;2.0;16.0;0.0;4.0;749.0;3.0;1.0;1.0;0.0;495.0;19.0;0.0;6.0;10.0;66.0;2.0;2.0;8.0;8.0;11.0;16.0;347.0;163.0;76.0;15.0;21.0;3.0;6.0;42.0;8.0;3.0;5.0;0.0;11.0;3.0;2.0;0.0;6.0;1.0;6.0;4.0;2.0;20.0;0.0;3.0;0.0;0.0;0.0;32.0;11.0;13.0;10.0;75.0;71.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;3.0;0.0
TARNOPOLSKIE;TARNOPOLSKI;1590;43.0;1432.0;36.0;151.0;94.0;0.0;0.0;9.0;3.0;10.0;0.0;1.0;1281.0;18.0;1.0;10.0;0.0;737.0;5.0;0.0;9.0;12.0;101.0;5.0;11.0;25.0;9.0;10.0;9.0;541.0;296.0;122.0;27.0;53.0;10.0;24.0;57.0;40.0;7.0;26.0;0.0;22.0;8.0;6.0;1.0;7.0;8.0;15.0;9.0;6.0;43.0;1.0;5.0;2.0;6.0;0.0;69.0;11.0;42.0;33.0;136.0;126.0;3.0;0.0;3.0;4.0;2.0;0.0;0.0;2.0;2.0;0.0;4.0;2.0;2.0;0.0;0.0;5.0;14.0;0.0
TARNOPOLSKIE;TREMBOWELSKI;751;4.0;700.0;4.0;96.0;68.0;0.0;0.0;8.0;4.0;3.0;0.0;0.0;604.0;4.0;0.0;1.0;1.0;451.0;9.0;0.0;1.0;1.0;46.0;0.0;2.0;12.0;8.0;10.0;21.0;341.0;96.0;52.0;7.0;5.0;2.0;8.0;22.0;9.0;1.0;7.0;1.0;11.0;6.0;1.0;0.0;4.0;2.0;2.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;18.0;7.0;3.0;3.0;46.0;45.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0
TARNOPOLSKIE;ZALESZCZYCKI;803;16.0;707.0;9.0;64.0;34.0;2.0;0.0;4.0;1.0;6.0;0.0;0.0;643.0;128.0;1.0;122.0;3.0;323.0;3.0;0.0;8.0;7.0;63.0;0.0;14.0;18.0;4.0;4.0;1.0;201.0;99.0;46.0;9.0;12.0;1.0;4.0;27.0;21.0;3.0;9.0;2.0;5.0;2.0;1.0;0.0;2.0;2.0;9.0;9.0;0.0;17.0;0.0;0.0;1.0;3.0;0.0;28.0;11.0;10.0;11.0;79.0;54.0;5.0;18.0;0.0;0.0;6.0;0.0;0.0;2.0;1.0;0.0;5.0;2.0;0.0;0.0;0.0;5.0;1.0;0.0
TARNOPOLSKIE;ZBARASKI;569;10.0;529.0;10.0;131.0;77.0;0.0;0.0;33.0;2.0;8.0;0.0;0.0;398.0;1.0;0.0;0.0;1.0;281.0;2.0;0.0;3.0;4.0;22.0;2.0;0.0;7.0;3.0;6.0;2.0;230.0;60.0;23.0;2.0;15.0;1.0;5.0;14.0;8.0;0.0;7.0;0.0;7.0;3.0;1.0;1.0;2.0;3.0;5.0;4.0;1.0;8.0;0.0;2.0;0.0;0.0;1.0;24.0;7.0;10.0;1.0;38.0;38.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
TARNOPOLSKIE;ZBOROWSKI;826;3.0;771.0;3.0;111.0;42.0;0.0;0.0;18.0;2.0;10.0;0.0;2.0;660.0;5.0;2.0;2.0;1.0;448.0;4.0;0.0;9.0;0.0;52.0;5.0;0.0;10.0;9.0;5.0;17.0;337.0;141.0;76.0;10.0;10.0;0.0;8.0;37.0;6.0;0.0;6.0;0.0;9.0;4.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;16.0;0.0;2.0;0.0;0.0;0.0;29.0;13.0;10.0;3.0;45.0;42.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
TARNOPOLSKIE;ZŁOCZOWSKI;1064;15.0;949.0;15.0;57.0;22.0;0.0;2.0;10.0;2.0;5.0;0.0;3.0;892.0;24.0;0.0;21.0;2.0;605.0;6.0;0.0;12.0;6.0;54.0;2.0;10.0;9.0;7.0;3.0;15.0;481.0;157.0;79.0;6.0;21.0;1.0;4.0;45.0;18.0;2.0;11.0;1.0;16.0;6.0;2.0;4.0;4.0;2.0;7.0;6.0;0.0;28.0;0.0;1.0;0.0;5.0;1.0;24.0;12.0;0.0;11.0;97.0;93.0;2.0;0.0;10.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0
WARSZAWSKIE;BŁOŃSKI;2113;33.0;1900.0;30.0;57.0;26.0;2.0;0.0;7.0;7.0;4.0;0.0;3.0;1843.0;19.0;2.0;3.0;0.0;1107.0;2.0;0.0;35.0;0.0;238.0;8.0;49.0;71.0;4.0;25.0;6.0;669.0;441.0;93.0;78.0;152.0;6.0;85.0;27.0;49.0;14.0;25.0;3.0;46.0;12.0;9.0;16.0;9.0;13.0;23.0;17.0;6.0;33.0;0.0;0.0;1.0;3.0;4.0;87.0;4.0;55.0;25.0;127.0;118.0;1.0;6.0;5.0;6.0;54.0;0.0;51.0;3.0;1.0;1.0;9.0;8.0;2.0;0.0;1.0;9.0;4.0;0.0
WARSZAWSKIE;CIECHANOWSKI;994;25.0;938.0;22.0;48.0;26.0;1.0;0.0;5.0;1.0;14.0;0.0;1.0;890.0;12.0;4.0;4.0;1.0;618.0;1.0;25.0;8.0;4.0;77.0;3.0;40.0;7.0;4.0;3.0;2.0;444.0;174.0;43.0;35.0;55.0;4.0;21.0;16.0;12.0;1.0;8.0;2.0;16.0;3.0;6.0;0.0;7.0;0.0;5.0;4.0;0.0;17.0;0.0;2.0;1.0;6.0;0.0;25.0;3.0;13.0;11.0;35.0;34.0;1.0;0.0;1.0;4.0;6.0;0.0;5.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;7.0;6.0;0.0
WARSZAWSKIE;GOSTYNIŃSKI;1221;10.0;1141.0;10.0;89.0;19.0;8.0;1.0;22.0;2.0;19.0;0.0;0.0;1052.0;11.0;1.0;4.0;3.0;679.0;3.0;12.0;13.0;0.0;68.0;4.0;66.0;5.0;2.0;7.0;5.0;494.0;250.0;60.0;31.0;55.0;6.0;71.0;27.0;27.0;11.0;13.0;1.0;20.0;3.0;4.0;7.0;6.0;7.0;5.0;3.0;2.0;10.0;2.0;0.0;0.0;1.0;1.0;23.0;2.0;1.0;20.0;54.0;53.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;6.0;4.0;13.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0
WARSZAWSKIE;GRÓJECKI;1927;13.0;1797.0;12.0;273.0;44.0;166.0;0.0;12.0;9.0;29.0;0.0;0.0;1524.0;13.0;4.0;3.0;0.0;885.0;1.0;0.0;18.0;9.0;172.0;7.0;11.0;41.0;7.0;20.0;10.0;589.0;437.0;99.0;92.0;141.0;10.0;66.0;29.0;48.0;4.0;31.0;1.0;39.0;9.0;5.0;14.0;11.0;3.0;4.0;3.0;1.0;28.0;0.0;0.0;0.0;0.0;0.0;53.0;17.0;22.0;14.0;102.0;98.0;0.0;1.0;0.0;3.0;7.0;1.0;6.0;0.0;10.0;9.0;4.0;3.0;0.0;0.0;0.0;4.0;2.0;0.0
