level,name,path,parent,is_leaf
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/19. Naczynia kuchenne, wyroby porcelanowe, fajansowe, szklane, szyby i lustra/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/19. Naczynia kuchenne, wyroby porcelanowe, fajansowe, szklane, szyby i lustra",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/19. Naczynia kuchenne, wyroby porcelanowe, fajansowe, szklane, szyby i lustra/Razem","Zezwolenia dla przedsiębiorstw/Handel/19. Naczynia kuchenne, wyroby porcelanowe, fajansowe, szklane, szyby i lustra",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)/Razem","Zezwolenia dla przedsiębiorstw/Handel/20. Mydło, świece, farby, benzyna, nafta, oleje mineralne, smary (mydlarnie)",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne/Razem","Zezwolenia dla przedsiębiorstw/Handel/21. Instrumenty muzyczne, optyczne, chirurgiczne, aparaty i przybory fotograficzne",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane/Razem","Zezwolenia dla przedsiębiorstw/Handel/22. Wyroby zegarmistrzowskie, jubilerskie i platerowane",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe/Razem","Zezwolenia dla przedsiębiorstw/Handel/23. Aparaty, wyroby elektrotechniczne, radjotechniczne oraz wszelkie przybory oświetleniowe",True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Razem,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki/Razem,Zezwolenia dla przedsiębiorstw/Handel/24. Apteki,True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne/Razem","Zezwolenia dla przedsiębiorstw/Handel/25. Składy apteczne, sklepy perfumeryjne i kosmetyczne",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp./Razem","Zezwolenia dla przedsiębiorstw/Handel/26. Artykuły gumowe, cerata, linoleum, kalosze, plandeki, opony, dętki itp.",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)/Razem","Zezwolenia dla przedsiębiorstw/Handel/27. Księgarnie, materiały piśmienne i wyroby papiernicze (ew. łącznie z innemi towarami)",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze/Razem","Zezwolenia dla przedsiębiorstw/Handel/28. Maszyny, narzędzia i artykuły rolnicze",True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Razem,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe/Razem,Zezwolenia dla przedsiębiorstw/Handel/29. Syndykaty i spółdzielnie rolniczo-handlowe,True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego/Razem","Zezwolenia dla przedsiębiorstw/Handel/30. Banki, kantory wymiany i inne instytucje kredytu krótko i długo-terminowego",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne/Razem","Zezwolenia dla przedsiębiorstw/Handel/31. Przedsiębiorstwa ekspedycyjne, przewozowe, komunikacyjne",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)/Razem","Zezwolenia dla przedsiębiorstw/Handel/32. Przedsiębiorstwa innych usług (czytelnie, lecznice, magle, łaźnie, garaże, sale tańca itp.)",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria IR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria IR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria IVR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria IVR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria VaR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria VaR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria VbR,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Kategoria VbR","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Razem,"Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe/Razem","Zezwolenia dla przedsiębiorstw/Handel/33. Hotele, pensjonaty, pokoje umeblowane, domy noclegowe",True
4,Kategoria IIIR,"Zezwolenia dla przedsiębiorstw/Handel/34. Teatry, kina i inne widowiska/Kategoria IIIR","Zezwolenia dla przedsiębiorstw/Handel/34. Teatry, kina i inne widowiska",True
4,Kategoria IIR,"Zezwolenia dla przedsiębiorstw/Handel/34. Teatry, kina i inne widowiska/Kategoria IIR","Zezwolenia dla przedsiębiorstw/Handel/34. Teatry, kina i inne widowiska",True
