District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
AUGUSTOWSKI,1927,fixed14,400476736.5180637,400476324.63542396,443.03008594589056,31.14744617489749,31.14744617489749,411.8826397709931,400476293.4879778
BARANOWICKI,1927,fixed14,401167953.65023685,401167644.64557266,355.45395339780555,46.449289173153375,46.449289173153375,309.0046642246522,401167598.19628346
BIALSKI (BIAŁA KRAKOWSKA),1927,fixed14,525970525.4378382,525965835.7890359,4891.834398428473,202.185596180238,202.185596180238,4689.6488022482345,525965633.60343975
BIALSKI (BIAŁA PODLASKA),1927,fixed14,452201395.5603219,452200616.7391446,868.6690997137061,89.84792240786457,89.84792240786457,778.8211773058416,452200526.89122224
BIAŁOSTOCKI,1927,fixed14,443267712.1754172,443266908.189744,882.7854943429821,78.79982111764238,78.79982111764238,803.9856732253397,443266829.38992286
BIELSKI (BIELSK PODLASKI),1927,fixed14,438425825.397144,438425559.5574125,330.9372011283066,65.09746965570272,65.09746965570272,265.83973147260383,438425494.4599429
BIELSKO,1927,fixed14,527626503.0501619,527607327.13228923,19394.50794668119,218.590073993779,218.590073993779,19175.917872687412,527607108.5422152
BIŁGORAJSKI,1927,fixed14,436029437.49958885,436028802.2842504,701.3335855978555,66.1182471249887,66.1182471249887,635.2153384728668,436028736.1660032
BOCHEŃSKI,1927,fixed14,510504426.1563099,510503306.710001,1350.2851146158227,230.83880566707313,230.83880566707313,1119.4463089487497,510503075.8711953
BORSZCZOWSKI,1927,fixed14,394831014.4175559,394830053.1876101,977.6718671488916,16.44192130791026,16.44192130791026,961.2299458409814,394830036.7456888
BRASŁAWSKI,1927,fixed14,358842700.208598,358842520.8787502,190.37453939956106,11.0446915340232,11.0446915340232,179.32984786553786,358842509.83405864
BRODNICKI,1927,fixed14,505001902.8059679,505000263.1760109,1748.6629574120332,109.033000410929,109.033000410929,1639.6299570011042,505000154.1430105
BRODZKI,1927,fixed14,424480952.40105325,424480056.6401763,954.6242003122721,58.863323347458504,58.863323347458504,895.7608769648136,424479997.77685297
BRZESKI (BRZESKO),1927,fixed14,470336366.4946199,470335119.18024033,1305.04899284122,57.734613250715114,57.734613250715114,1247.314379590505,470335061.4456271
BRZESKI (BRZEŚĆ N.BUG.),1927,fixed14,450305309.44266367,450304975.7924596,427.37781099075437,93.72760694655017,93.72760694655017,333.6502040442042,450304882.06485265
BRZEZIŃSKI,1927,fixed14,520123516.9232362,520121361.90751654,2626.1972786629667,471.18155904825585,471.18155904825585,2155.0157196147106,520120890.7259575
BRZEŻAŃSKI,1927,fixed14,432001038.89432824,432000220.0775485,885.1627635126288,66.34598379693189,66.34598379693189,818.8167797156968,432000153.7315647
BRZOZOWSKI,1927,fixed14,446569561.03416777,446568124.77591795,1480.245673552802,43.98742371086161,43.98742371086161,1436.2582498419404,446568080.7884942
BUCZACKI,1927,fixed14,423224019.4124506,423223097.7475206,981.487674286972,59.82274430351544,59.82274430351544,921.6649299834565,423223037.9247763
BYDGOSKI,1927,fixed14,542304218.3071709,542302395.3041164,2001.7015685770275,178.69851404892873,178.69851404892873,1823.0030545280988,542302216.6056023
BÓBRECKI,1927,fixed14,430374506.13622105,430373379.5027167,1180.7002924118428,54.06678808420877,54.06678808420877,1126.633504327634,430373325.43592864
BĘDZIŃSKI,1927,fixed14,556768833.9780369,556763727.412797,5280.643027580697,174.07778764592254,174.07778764592254,5106.565239934775,556763553.3350093
BŁOŃSKI,1927,fixed14,503270982.5847792,503268332.3210058,2849.1583522861356,198.89457891309692,198.89457891309692,2650.2637733730385,503268133.4264269
CHEŁMIŃSKI,1927,fixed14,507420349.6549064,507418544.74949807,1911.145746493549,106.24033816804013,106.24033816804013,1804.905408325509,507418438.5091599
CHEŁMSKI,1927,fixed14,451216856.15889853,451215978.4922098,979.7189864935507,102.05229776672009,102.05229776672009,877.6666887268306,451215876.439912
CHODZIESKI,1927,fixed14,558982329.3731643,558981126.6854053,1327.7109543486808,125.02319523372566,125.02319523372566,1202.6877591149553,558981001.66221
CHOJNICKI,1927,fixed14,494144565.7891099,494143999.10548776,617.9602034537393,51.27658134266858,51.27658134266858,566.6836221110707,494143947.8289064
CHORZÓW,1927,fixed14,583420960.0184715,583031914.5931762,392720.95283154026,3675.527536226124,3675.527536226124,389045.4252953141,583028239.06564
CHRZANOWSKI,1927,fixed14,546434626.8095186,546430901.273559,4107.7554727390225,382.21951317421406,382.21951317421406,3725.5359595648083,546430519.0540458
CIECHANOWSKI,1927,fixed14,481863439.0489921,481862002.0829794,1641.1963336533727,204.230320924089,204.230320924089,1436.9660127292836,481861797.85265845
CIESZYŃSKI,1927,fixed14,523294101.697908,523290340.5430012,4009.6142747891536,248.4593680035996,248.4593680035996,3761.154906785554,523290092.0836332
CZARNKOWSKI,1927,fixed14,556553777.3290132,556552588.5092335,1272.0085955128345,83.18881573324376,83.18881573324376,1188.8197797795908,556552505.3204178
CZORTKOWSKI,1927,fixed14,423197189.9793556,423195661.50975496,1607.464850410402,78.99524983714008,78.99524983714008,1528.469600573262,423195582.51450515
CZĘSTOCHOWSKI,1927,fixed14,514321298.5190543,514319533.2447195,1883.937949082333,118.66361429221308,118.66361429221308,1765.2743347901198,514319414.58110523
DOBROMILSKI,1927,fixed14,445410848.70004237,445409996.654558,911.2956052073977,59.250120805683615,59.250120805683615,852.045484401714,445409937.4044372
DOLIŃSKI,1927,fixed14,437928196.47049385,437927793.62632394,457.34140037351705,54.497230490104734,54.497230490104734,402.8441698834123,437927739.12909347
DROHICKI,1927,fixed14,408654285.20454466,408653895.5503648,422.20875807587896,32.55457817348922,32.55457817348922,389.6541799023897,408653862.9957866
DROHOBYCKI,1927,fixed14,449222006.70353186,449220483.8068773,1617.233824940754,94.33717044311842,94.33717044311842,1522.8966544976356,449220389.4697069
DUBIEŃSKI,1927,fixed14,405490248.0733449,405489783.1648671,494.0355440216304,29.127066250585628,29.127066250585628,464.9084777710448,405489754.03780085
DZIAŁDOWSKI,1927,fixed14,472788247.2542651,472787662.6919748,625.8135141510519,41.25122388593597,41.25122388593597,584.562290265116,472787621.44075096
DZIŚNIEŃSKI,1927,fixed14,353099126.02605194,353098887.1843332,251.03329156292307,12.19157283234153,12.19157283234153,238.84171873058153,353098874.99276036
DĄBROWSKI,1927,fixed14,483220607.17466205,483219673.4085308,1039.356374723853,105.59024344317375,105.59024344317375,933.7661312806792,483219567.8182873
GARWOLIŃSKI,1927,fixed14,468178498.9468821,468177740.7794806,897.6994938864605,139.5320923484802,139.5320923484802,758.1674015379803,468177601.24738824
GNIEŹNIEŃSKI,1927,fixed14,589812585.1909593,589810750.1128608,2113.4427896409534,278.36469112993245,278.36469112993245,1835.078098511021,589810471.7481697
GORLICKI,1927,fixed14,477047529.47107065,477046472.3659239,1155.6296034945385,98.52445673804527,98.52445673804527,1057.1051467564932,477046373.84146714
GOSTYNIŃSKI,1927,fixed14,505858721.22723705,505857259.86753166,1619.1713531649234,157.8116477500914,157.8116477500914,1461.359705414832,505857102.0558839
GOSTYŃSKI,1927,fixed14,600567420.5253438,600565499.3093227,2161.086987309677,239.87096617355306,239.87096617355306,1921.2160211361243,600565259.4383565
GRODZIEŃSKI,1927,fixed14,412119477.3603185,412119160.29430616,353.99019422809135,36.92418189150013,36.92418189150013,317.0660123365912,412119123.3701243
GRUDZIĄDZKI,1927,fixed14,508823028.3458163,508820297.30821997,2877.344486564632,146.30689025822912,146.30689025822912,2731.037596306403,508820151.0013297
GRÓDECKI,1927,fixed14,440464231.8051544,440463353.1894349,1079.2040979944807,200.58837846746613,200.58837846746613,878.6157195270144,440463152.6010564
GRÓJECKI,1927,fixed14,472252440.5080198,472251172.1937824,1644.8632462084236,376.549008792415,376.549008792415,1268.3142374160086,472250795.6447736
HOROCHOWSKI,1927,fixed14,405374876.461133,405374189.4612643,702.8907538263085,15.890885103410392,15.890885103410392,686.9998687228981,405374173.5703792
HORODEŃSKI,1927,fixed14,418382300.21710247,418381015.64169985,1313.9976329060055,29.422230305901984,29.422230305901984,1284.5754026001034,418380986.21946955
HRUBIESZOWSKI,1927,fixed14,434213519.38229764,434212497.27661717,1113.3593827415743,91.25370228510181,91.25370228510181,1022.1056804564726,434212406.0229149
INOWROCŁAWSKI,1927,fixed14,539788198.0435711,539786177.8499613,2154.292627389418,134.09901746620008,134.09901746620008,2020.193609923218,539786043.7509438
IWACEWICKI,1927,fixed14,406379816.3519851,406379598.01899654,253.38816238262982,35.0551738261723,35.0551738261723,218.3329885564575,406379562.9638227
IŁŻECKI,1927,fixed14,469368183.5613762,469367302.9045894,938.2883876146634,57.63160079584084,57.63160079584084,880.6567868188225,469367245.2729886
JANOWSKI,1927,fixed14,454286011.68784493,454285214.93154585,877.7837560670068,81.02745701957906,81.02745701957906,796.7562990474278,454285133.90408885
JAROCIŃSKI,1927,fixed14,585188389.2464818,585186275.8810259,2315.7685293380327,202.40307346591288,202.40307346591288,2113.36545587212,585186073.4779525
JAROSŁAWSKI,1927,fixed14,464588351.9971263,464587419.2113035,1039.1516109049876,106.36578812463803,106.36578812463803,932.7858227803495,464587312.8455154
JASIELSKI,1927,fixed14,471657840.3771296,471656775.9609021,1170.3667440026131,105.95051645669524,105.95051645669524,1064.416227545918,471656670.01038563
JAWOROWSKI,1927,fixed14,432227214.13762206,432226451.1776948,861.7382829518674,98.77835573848216,98.77835573848216,762.9599272133852,432226352.3993391
JĘDRZEJOWSKI,1927,fixed14,508447552.461927,508446575.87057376,1124.680924993052,148.08957179499166,148.08957179499166,976.5913531980603,508446427.781002
KALISKI,1927,fixed14,550786559.216126,550784455.9562023,2186.5818172543127,83.32189356865358,83.32189356865358,2103.259923685659,550784372.6343087
KAMIONECKI,1927,fixed14,431948933.4419541,431948106.2868239,917.3521635421415,90.19703339294658,90.19703339294658,827.155130149195,431948016.0897905
KARTUSKI,1927,fixed14,466224003.52242595,466223347.58290035,690.1882270185968,34.24870140520408,34.24870140520408,655.9395256133927,466223313.33419895
KATOWICE,1927,fixed14,570837123.2497674,570759486.8044668,78624.41984934134,987.9745487992287,987.9745487992287,77636.44530054211,570758498.829918
KAŁUSKI,1927,fixed14,422712521.7715596,422711794.950428,756.3982477235865,29.577116146055854,29.577116146055854,726.8211315775307,422711765.3733119
KIELECKI,1927,fixed14,500044321.28354776,500043267.62704283,1179.4890753779025,125.83257045528624,125.83257045528624,1053.6565049226163,500043141.7944724
KOBRYŃSKI,1927,fixed14,429000728.6393484,429000443.341851,342.48372160536144,57.18622423983469,57.18622423983469,285.29749736552674,429000386.1556268
KOLBUSZOWSKI,1927,fixed14,443748788.2429723,443747878.3889737,938.2526929736129,28.39869440885531,28.39869440885531,909.8539985647575,443747849.9902793
KOLSKI,1927,fixed14,540137141.8039558,540135707.5704839,1612.2330232903498,177.99955141203122,177.99955141203122,1434.2334718783186,540135529.5709325
KONECKI,1927,fixed14,502155176.6501523,502154349.4153968,978.4906501840546,151.25589465526375,151.25589465526375,827.2347555287909,502154198.15950215
KONIŃSKI,1927,fixed14,545860277.0621349,545859100.347681,1272.86195435384,96.14750055509198,96.14750055509198,1176.714453798748,545859004.2001805
KOPYCZYNIECKI,1927,fixed14,418775779.74532807,418774616.4796965,1228.9891672847345,65.72353568952629,65.72353568952629,1163.2656315952083,418774550.7561608
KOSOWSKI (KOSÓW HUCULSKI),1927,fixed14,404133420.1463,404133142.51850915,292.36271482857416,14.734923936236562,14.734923936236562,277.6277908923376,404133127.7835852
KOSTOPOLSKI,1927,fixed14,392169883.736469,392169633.77901006,275.90847928734746,25.95102037411893,25.95102037411893,249.95745891322855,392169607.8279897
KOSZYRSKI,1927,fixed14,391892742.57662576,391892524.9654073,236.49829362136188,18.887075166672236,18.887075166672236,217.61121845468963,391892506.0783321
KOWELSKI,1927,fixed14,424548877.34099364,424548669.09349376,254.70889677332283,46.46139689282102,46.46139689282102,208.2474998805018,424548622.6320969
KOZIENICKI,1927,fixed14,470416870.04256487,470416250.3364687,733.6576748684184,113.9515786592345,113.9515786592345,619.7060962091839,470416136.38489
KOŁOMYJSKI,1927,fixed14,443250021.6641465,443248869.9222754,1214.4650076102282,62.72313656211475,62.72313656211475,1151.7418710481134,443248807.1991389
KOŚCIAŃSKI,1927,fixed14,622628703.0745617,622626667.9119469,2339.5086582571926,304.3460435200482,304.3460435200482,2035.1626147371444,622626363.5659034
KOŚCIERSKI,1927,fixed14,479777941.8899465,479777131.93319446,852.749554150485,42.79280207002202,42.79280207002202,809.9567520804629,479777089.14039236
KRAKOWSKI,1927,fixed14,522190359.19184434,522188350.15615964,2771.057483340739,762.0217986147273,762.0217986147273,2009.0356847260116,522187588.134361
KRAKÓW (MIASTO),1927,fixed14,522412343.93473005,522089235.9972965,323456.2449975215,348.3075639600188,348.3075639600188,323107.9374335615,522088887.68973255
KRASNOSTAWSKI,1927,fixed14,441122092.717815,441121043.6323668,1119.0334033260424,69.94795511335376,69.94795511335376,1049.0854482126886,441120973.68441164
KROTOSZYŃSKI,1927,fixed14,577185112.3069062,577182817.5307362,2451.4382700941087,156.66210012198925,156.66210012198925,2294.7761699721195,577182660.8686361
KROŚNIEŃSKI,1927,fixed14,467153739.5659961,467152031.78525037,1791.4912451168195,83.71049932485117,83.71049932485117,1707.7807457919685,467151948.074751
KRZEMIENIECKI,1927,fixed14,392735077.03542346,392734515.09302545,581.9800720608463,20.03767409202954,20.03767409202954,561.9423979688167,392734495.0553514
KUTNOWSKI,1927,fixed14,531982569.8862632,531978962.3282213,3963.8375093973596,356.27946754802724,356.27946754802724,3607.5580418493323,531978606.0487538
KĘPIŃSKI,1927,fixed14,567586439.9064459,567584891.4919977,1628.5225358192674,80.10808763438209,80.10808763438209,1548.4144481848853,567584811.3839101
LESKI,1927,fixed14,432465620.7092833,432465093.73616034,555.2736650300458,28.300542036151047,28.300542036151047,526.9731229938948,432465065.4356183
LESZCZYŃSKI,1927,fixed14,624700736.0617416,624698664.7075031,2316.6754115783533,245.32117309194476,245.32117309194476,2071.3542384864086,624698419.38633
LIDZKI,1927,fixed14,397170131.4271342,397169869.02038383,299.78171375880856,37.37496338248506,37.37496338248506,262.4067503763235,397169831.64542043
LIMANOWSKI,1927,fixed14,481570277.61829454,481569504.12228477,845.9779330834259,72.48192332043713,72.48192332043713,773.4960097629888,481569431.6403614
LIPNOWSKI,1927,fixed14,436997568.0086488,436996431.8715354,1205.932356488972,69.79524310403424,69.79524310403424,1136.1371133849377,436996362.07629234
LUBACZOWSKI,1927,fixed14,427589430.37489134,427588707.8859538,765.1665624971993,42.67762491787587,42.67762491787587,722.4889375793234,427588665.20832884
LUBARTOWSKI,1927,fixed14,457978050.39998966,457977234.80695045,979.6653438752373,164.07230463852616,164.07230463852616,815.5930392367112,457977070.7346458
LUBAWSKI,1927,fixed14,484793112.8604293,484791500.70254064,1667.9009409008856,55.74305222606406,55.74305222606406,1612.1578886748216,484791444.9594884
LUBELSKI,1927,fixed14,464216262.8111892,464214229.7983133,2158.7775732117693,125.76469735051766,125.76469735051766,2033.0128758612518,464214104.03361595
LUBLINIECKI,1927,fixed14,561480943.3572987,561479288.1514165,1786.136284400094,130.93040221580554,130.93040221580554,1655.2058821842884,561479157.2210144
LUBOMELSKI,1927,fixed14,426576022.453146,426575755.0260281,313.82624117235866,46.39912328182646,46.39912328182646,267.4271178905322,426575708.6269048
LWOWSKI,1927,fixed14,445181292.93453115,445180104.94883657,1813.755118541524,625.769423943445,625.769423943445,1187.9856945980791,445179479.1794126
LWÓW (MIASTO),1927,fixed14,454159029.67880446,454004334.14682597,155057.203214529,361.6712360637666,361.6712360637666,154695.53197846524,454003972.47558993
M. ST. WARSZAWA,1927,fixed14,500630684.5708111,500082500.41565305,548944.5136679325,760.3585099082638,760.3585099082638,548184.1551580242,500081740.05714315
MAKOWSKI (MAKÓW MAZOWIECKI),1927,fixed14,452949604.41697544,452948796.6645748,863.2194130800237,55.467012476222685,55.467012476222685,807.7524006038011,452948741.19756234
MIECHOWSKI,1927,fixed14,504490012.7117377,504488757.6225585,1339.1285052720204,84.03932609245489,84.03932609245489,1255.0891791795655,504488673.5832324
MIELECKI,1927,fixed14,478976323.4792539,478975471.21085805,954.3779155043753,102.10951963930621,102.10951963930621,852.2683958650691,478975369.1013384
MIĘDZYCHODZKI,1927,fixed14,609901954.3711853,609900811.7665356,1215.8746629087036,73.2700131760792,73.2700131760792,1142.6046497326245,609900738.4965224
MIŃSKI,1927,fixed14,479405701.8077116,479404503.5975962,1570.5163187688308,372.3062034329431,372.3062034329431,1198.2101153358878,479404131.2913928
