District,year,scenario,ma_total,ma_domestic,ma_foreign
PUŁAWSKI,1930,fixed14,305505933.8184909,976.1272912492259,305504957.69119966
PUŁTUSKI,1930,fixed14,315487367.0416215,1170.3604653576522,315486196.68115616
PŁOCKI,1930,fixed14,349487579.3714157,1962.2781441826603,349485617.0932715
PŁOŃSKI,1930,fixed14,320913822.98321223,1278.5922031289788,320912544.3910091
RADOMSKI,1930,fixed14,337796222.72120833,1032.9994064158368,337795189.72180194
RADOMSZCZAŃSKI,1930,fixed14,375678684.72197586,1090.204113111955,375677594.51786274
RADZIECHOWSKI,1930,fixed14,257308948.30841696,651.3443060537311,257308296.9641109
RADZYMIŃSKI,1930,fixed14,329626270.8771291,2405.541213522233,329623865.33591557
RADZYŃSKI,1930,fixed14,304858649.5050697,715.062238412669,304857934.4428313
RAWICKI,1930,fixed14,459508334.1051159,2820.4484514072756,459505513.6566645
RAWSKI (RAWA MAZOWIECKA),1930,fixed14,353338442.1114214,1214.6213255638208,353337227.49009585
RAWSKI (RAWA RUSKA),1930,fixed14,273281146.5455152,720.1080483091384,273280426.43746686
ROHATYŃSKI,1930,fixed14,256942662.67431018,982.0166471373839,256941680.65766305
ROPCZYCKI,1930,fixed14,331374371.03559774,1078.07778924592,331373292.9578085
RUDECKI,1930,fixed14,273848664.2207485,1249.9709596040161,273847414.2497889
RYBNICKI,1930,fixed14,400586161.96672004,6391.2373380603585,400579770.729382
RYPIŃSKI,1930,fixed14,300075200.9721799,1249.0411200895257,300073951.9310598
RZESZOWSKI,1930,fixed14,316332770.95884264,1413.4603658212923,316331357.4984768
RÓWIEŃSKI,1930,fixed14,246901996.24329782,665.7274574636999,246901330.51584035
SAMBORSKI,1930,fixed14,287850570.5603227,1193.8190437337907,287849376.74127895
SANDOMIERSKI,1930,fixed14,319258246.81124496,1140.6944841431011,319257106.11676085
SANOCKI,1930,fixed14,283280098.52118397,914.9243604495714,283279183.5968235
SARNEŃSKI,1930,fixed14,250085793.49544838,169.9473764556464,250085623.54807192
SIEDLECKI,1930,fixed14,312843771.71812654,948.5394643255496,312842823.1786622
SIERADZKI,1930,fixed14,398139097.96491736,1654.1814589298356,398137443.7834584
SIERPECKI,1930,fixed14,299163476.4281975,1263.7643792630347,299162212.66381824
SKAŁACKI,1930,fixed14,248671244.03557736,1043.649909913383,248670200.38566744
SKIERNIEWICKI,1930,fixed14,364617275.291436,1935.255007571337,364615340.03642845
SOCHACZEWSKI,1930,fixed14,351896569.16150737,1946.2876783820518,351894622.873829
SOKALSKI,1930,fixed14,266358381.21078077,918.4513469693214,266357462.7594338
SOKOŁOWSKI,1930,fixed14,307864897.2862214,825.1472108101867,307864072.13901055
SOKÓLSKI,1930,fixed14,278535125.63436514,398.3927432192364,278534727.2416219
STANISŁAWOWSKI,1930,fixed14,258569486.43559784,1482.9340037783925,258568003.50159407
STAROGARDZKI,1930,fixed14,347573463.69343805,1347.4257408446465,347572116.2676972
STOLIŃSKI,1930,fixed14,240150748.35704875,174.18956233503468,240150574.16748643
STOPNICKI,1930,fixed14,313550715.4197133,754.4802649460548,313549960.93944836
STOŁPECKI,1930,fixed14,241646075.09554473,395.42338010284107,241645679.67216462
STRYJSKI,1930,fixed14,266163689.12985677,763.6766145257689,266162925.45324224
SUWALSKI,1930,fixed14,256250823.5885665,477.45644977410535,256250346.13211673
SZAMOTULSKI,1930,fixed14,457014000.6502908,1361.0708517807261,457012639.579439
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1930,fixed14,272577272.54318714,623.2001378801441,272576649.3430493
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1930,fixed14,254103992.493292,322.5263851722792,254103669.96690685
SZUBIŃSKI,1930,fixed14,403501545.1110653,1278.7082009237988,403500266.4028644
SĘPOLEŃSKI,1930,fixed14,382961686.96783257,1561.9815479750896,382960124.9862846
SŁONIMSKI,1930,fixed14,263440581.71251208,316.946338587643,263440264.76617348
TARNOBRZESKI,1930,fixed14,325595008.8135781,983.7331063582533,325594025.08047175
TARNOGÓRSKI,1930,fixed14,430885909.71546686,12038.19053099403,430873871.52493584
TARNOPOLSKI,1930,fixed14,256526567.02348545,1158.0273140209908,256525408.99617144
TARNOWSKI,1930,fixed14,343292538.714581,1964.358881569096,343290574.3556994
TCZEWSKI,1930,fixed14,342245344.2062526,2462.558135353425,342242881.64811724
TOMASZOWSKI,1930,fixed14,269524249.35270494,849.6097562248476,269523399.7429487
TORUŃSKI,1930,fixed14,389212104.83984965,2549.036353700993,389209555.80349594
TREMBOWELSKI,1930,fixed14,251470342.08735704,1019.368496077071,251469322.71886095
TUCHOLSKI,1930,fixed14,366486655.13604045,962.6664767771509,366485692.46956366
TURCZAŃSKI,1930,fixed14,277017151.936193,487.6326085192069,277016664.30358446
TURECKI,1930,fixed14,376221369.00700927,949.2924049824101,376220419.71460426
TŁUMACKI,1930,fixed14,254866055.3758908,1024.0848792940956,254865031.29101148
WADOWICKI,1930,fixed14,377063316.2166888,1880.4015978748569,377061435.81509095
WARSZAWSKI,1930,fixed14,342340335.64585954,6637.552952585483,342333698.09290695
WIELUŃSKI,1930,fixed14,423717495.45225793,790.5284968098536,423716704.9237611
WILEJSKI,1930,fixed14,228976111.32524592,265.59010046145767,228975845.73514545
WILEŃSKO-TROCKI,1930,fixed14,246406965.92779055,330.5890596352552,246406635.33873093
WILNO (MIASTO),1930,fixed14,251485333.92768222,62169.84140188189,251423164.08628035
WOLSZTYŃSKI,1930,fixed14,518028040.9870546,1411.094776522857,518026629.8922781
WOŁKOWYSKI,1930,fixed14,274614096.88822335,312.68805464748834,274613784.2001687
WOŁOŻYŃSKI,1930,fixed14,230604605.42313713,334.81340587579535,230604270.60973126
WRZESIŃSKI,1930,fixed14,426888116.510809,1953.2862174919208,426886163.2245915
WYRZYSKI,1930,fixed14,392017835.19794285,1475.7287806166094,392016359.4691622
WYSOKOMAZOWIECKI,1930,fixed14,285893923.54895926,668.7185555967691,285893254.8304037
WĄBRZESKI,1930,fixed14,372686393.64791983,1603.2022165932515,372684790.44570327
WĄGROWIECKI,1930,fixed14,404662713.48592985,1146.4593308666067,404661567.026599
WĘGROWSKI,1930,fixed14,294161658.6469847,885.8956893599117,294160772.7512953
WŁOCŁAWSKI,1930,fixed14,379888480.14002156,2791.3859969263453,379885688.7540246
WŁODAWSKI,1930,fixed14,276736970.159449,422.2478426750892,276736547.9116063
WŁODZIMIERSKI,1930,fixed14,268291785.97016555,589.0513198242365,268291196.9188457
WŁOSZCZOWSKI,1930,fixed14,339554749.47056264,712.3274560952846,339554037.1431065
ZALESZCZYCKI,1930,fixed14,239327693.5681122,927.208482346382,239326766.35962984
ZAMOJSKI,1930,fixed14,286205371.71378833,1165.521504670257,286204206.1922837
ZBARASKI,1930,fixed14,250666380.40122747,999.3876844084155,250665381.01354307
ZBOROWSKI,1930,fixed14,252761809.57408458,829.6198740602678,252760979.95421052
ZDOŁBUNOWSKI,1930,fixed14,244631517.39516172,856.5235681843752,244630660.87159353
ZŁOCZOWSKI,1930,fixed14,264443889.296884,862.4577300610346,264443026.83915395
ŁASKI,1930,fixed14,363765905.2821471,2152.92407492963,363763752.35807216
ŁAŃCUCKI,1930,fixed14,306025602.6983616,1153.6166910129768,306024449.0816706
ŁOMŻYŃSKI,1930,fixed14,293647910.90092695,723.7826543363951,293647187.1182726
ŁOWICKI,1930,fixed14,370737291.98763907,1892.1856375257294,370735399.80200154
ŁUCKI,1930,fixed14,259118254.4423092,375.68691664371306,259117878.75539255
ŁUKOWSKI,1930,fixed14,308419126.2231923,731.1676871625039,308418395.0555051
ŁUNINIECKI,1930,fixed14,245436573.8192024,194.21143410241748,245436379.6077683
ŁÓDZKI,1930,fixed14,381577340.66670316,6330.961339189205,381571009.705364
ŁÓDŹ (MIASTO),1930,fixed14,382922222.64324105,924971.6346333424,381997251.0086077
ŁĘCZYCKI,1930,fixed14,380640136.81212336,2071.868388489179,380638064.9437349
ŚNIATYŃSKI,1930,fixed14,243249344.84764925,1800.5507532097893,243247544.29689604
ŚREDZKI,1930,fixed14,446385552.8514367,1733.9048537382016,446383818.9465829
ŚREMSKI,1930,fixed14,443570213.04496586,1349.2358710643273,443568863.8090948
ŚWIECKI,1930,fixed14,368821462.5970823,1056.4830591338537,368820406.1140232
ŚWIĘCIAŃSKI,1930,fixed14,236447565.013038,242.2407431901259,236447322.77229482
ŚWIĘTOCHŁOWICKI,1930,fixed14,439042156.5310994,153657.51363231632,438888499.0174671
ŻNIŃSKI,1930,fixed14,414697368.91892415,1594.794225750202,414695774.1246984
ŻYDACZOWSKI,1930,fixed14,261334421.60945487,947.437633937941,261333474.17182094
ŻYWIECKI,1930,fixed14,377527800.20374346,1796.5136188558283,377526003.69012463
ŻÓŁKIEWSKI,1930,fixed14,270757506.7138135,1041.203412875286,270756465.5104006
AUGUSTOWSKI,1931,fixed14,238607721.57547468,344.68815421474875,238607376.88732046
BARANOWICKI,1931,fixed14,230788384.59577808,332.6184574007714,230788051.97732067
BIALSKI (BIAŁA KRAKOWSKA),1931,fixed14,357393830.0451143,5773.570045247327,357388056.47506905
BIALSKI (BIAŁA PODLASKA),1931,fixed14,277026985.6793081,758.696094220717,277026226.9832139
BIAŁOSTOCKI,1931,fixed14,266018098.78426543,915.1367465442057,266017183.64751887
BIELSKI (BIELSK PODLASKI),1931,fixed14,264075585.1827843,286.1534763793053,264075299.0293079
BIELSKO,1931,fixed14,359504859.2173176,9903.73620746851,359494955.4811101
BIŁGORAJSKI,1931,fixed14,254693487.96667016,451.1847286757009,254693036.78194147
BOCHEŃSKI,1931,fixed14,336405704.41282094,1179.1973660341405,336404525.2154549
BORSZCZOWSKI,1931,fixed14,216547744.26477423,744.5332271193616,216546999.73154712
BRASŁAWSKI,1931,fixed14,209130566.34804627,177.0200528868906,209130389.3279934
BRODNICKI,1931,fixed14,335491081.2781028,1463.4850527163067,335489617.7930501
BRODZKI,1931,fixed14,243876092.84880713,767.5904481165402,243875325.25835901
BRZESKI (BRZESKO),1931,fixed14,301385841.1923449,880.8453742555226,301384960.3469707
BRZESKI (BRZEŚĆ N.BUG.),1931,fixed14,271262993.8541744,432.8530955027318,271262561.00107884
BRZEZIŃSKI,1931,fixed14,344814905.02958196,2974.122232273916,344811930.9073497
BRZEŻAŃSKI,1931,fixed14,239593079.20689556,783.9387495785166,239592295.26814598
BRZOZOWSKI,1931,fixed14,272944230.9584141,1602.0082075478786,272942628.9502065
BUCZACKI,1931,fixed14,230208239.8646465,832.0219371821539,230207407.8427093
BYDGOSKI,1931,fixed14,363514073.93916374,2304.7766714196023,363511769.16249233
BÓBRECKI,1931,fixed14,241799785.12819314,946.4062287204509,241798838.72196442
BĘDZIŃSKI,1931,fixed14,380711938.2295214,7591.1921232853365,380704347.0373981
BŁOŃSKI,1931,fixed14,328552422.2303362,3382.181328738798,328549040.0490075
CHEŁMIŃSKI,1931,fixed14,341002623.2559143,1508.4600525780904,341001114.7958617
CHEŁMSKI,1931,fixed14,269027019.56604034,699.4324398479,269026320.1336005
CHODZIESKI,1931,fixed14,384132744.70054287,1199.0676348042641,384131545.63290805
CHOJNICKI,1931,fixed14,328025187.2836135,531.0415044067752,328024656.2421091
CHORZÓW,1931,fixed14,409850748.1832509,423342.7359489469,409427405.447302
CHRZANOWSKI,1931,fixed14,373607235.986978,5134.20194158163,373602101.7850364
CIECHANOWSKI,1931,fixed14,310929792.3546609,1219.7850081307145,310928572.5696528
CIESZYŃSKI,1931,fixed14,355434042.32504326,3748.1816846196234,355430294.14335865
CZARNKOWSKI,1931,fixed14,377163282.42819417,987.8948848816227,377162294.5333093
CZORTKOWSKI,1931,fixed14,228219768.54492188,1466.7113165577657,228218301.83360532
CZĘSTOCHOWSKI,1931,fixed14,346330982.1058223,2362.5519808663425,346328619.5538415
DOBROMILSKI,1931,fixed14,263829273.35093424,724.9796188535031,263828548.3713154
DOLIŃSKI,1931,fixed14,245074648.33341286,435.9100543042653,245074212.42335856
DROHICKI,1931,fixed14,245232802.15227303,316.6750685954936,245232485.47720444
DROHOBYCKI,1931,fixed14,258951567.16643375,2176.9122159720146,258949390.25421777
DUBIEŃSKI,1931,fixed14,232484095.18140474,465.3643611866504,232483629.81704354
DZIAŁDOWSKI,1931,fixed14,308122140.73727,541.4433059351313,308121599.2939641
DZIŚNIEŃSKI,1931,fixed14,207182971.42916813,270.53262374713756,207182700.8965444
DĄBROWSKI,1931,fixed14,310667639.32587945,751.3215739340892,310666888.00430554
GARWOLIŃSKI,1931,fixed14,293619963.28930587,755.9670418973528,293619207.32226396
GNIEŹNIEŃSKI,1931,fixed14,391144230.48619074,1487.0145053293909,391142743.4716854
GORLICKI,1931,fixed14,295209442.32349545,843.68920058816,295208598.63429487
GOSTYNIŃSKI,1931,fixed14,333882454.59048504,1272.5218790785252,333881182.06860596
GOSTYŃSKI,1931,fixed14,422535419.59048694,1850.2837433885404,422533569.30674356
GRODZIEŃSKI,1931,fixed14,246362062.12042713,337.13950947897666,246361724.98091766
GRUDZIĄDZKI,1931,fixed14,340528032.076065,2898.2169039080686,340525133.8591611
GRÓDECKI,1931,fixed14,254024691.74787676,961.1030443428431,254023730.64483243
GRÓJECKI,1931,fixed14,302397265.30197865,1081.622274128003,302396183.67970455
HOROCHOWSKI,1931,fixed14,233338810.47669,599.6430706037487,233338210.8336194
HORODEŃSKI,1931,fixed14,222370198.35046744,1040.1475720330416,222369158.2028954
HRUBIESZOWSKI,1931,fixed14,254238210.52042145,889.7465682067992,254237320.77385324
INOWROCŁAWSKI,1931,fixed14,368113964.35683584,1777.5460387466942,368112186.8107971
IWACEWICKI,1931,fixed14,242740440.88352475,185.31422017669084,242740255.56930456
IŁŻECKI,1931,fixed14,299273083.7577743,998.7935567321225,299272084.96421754
JANOWSKI,1931,fixed14,281534042.32922715,575.6421409532808,281533466.6870862
JAROCIŃSKI,1931,fixed14,407575863.94891065,1614.3584446656084,407574249.59046596
JAROSŁAWSKI,1931,fixed14,282920788.0670792,759.686414814714,282920028.38066435
JASIELSKI,1931,fixed14,292485574.7672433,935.2703576918641,292484639.49688566
JAWOROWSKI,1931,fixed14,248823452.94569594,829.6455271681317,248822623.30016878
JĘDRZEJOWSKI,1931,fixed14,337749881.77489066,1041.4239059674567,337748840.3509847
KALISKI,1931,fixed14,378533737.27229387,1673.8628346445103,378532063.40945923
KAMIONECKI,1931,fixed14,248041404.43345204,762.1358671551417,248040642.2975849
KARTUSKI,1931,fixed14,312411293.44736296,539.0029255306766,312410754.44443744
KATOWICE,1931,fixed14,397530801.0861263,90245.27380425905,397440555.8123221
KAŁUSKI,1931,fixed14,236543745.31593648,629.9264774890398,236543115.38945898
KIELECKI,1931,fixed14,328187141.8687052,1191.3314231030474,328185950.5372821
KOBRYŃSKI,1931,fixed14,258060067.38431117,283.97118856475095,258059783.4131226
KOLBUSZOWSKI,1931,fixed14,278076753.3374431,718.4618846546576,278076034.87555844
KOLSKI,1931,fixed14,360362942.5181932,1382.263614033936,360361560.2545791
KONECKI,1931,fixed14,328546035.0066785,997.1843423046032,328545037.8223362
KONIŃSKI,1931,fixed14,365232140.6252102,1049.2722525112279,365231091.3529577
KOPYCZYNIECKI,1931,fixed14,227634886.4484474,869.9904222501268,227634016.45802516
KOSOWSKI (KOSÓW HUCULSKI),1931,fixed14,218090211.5539404,200.80513891113503,218090010.74880147
KOSTOPOLSKI,1931,fixed14,224680166.30948496,266.0959307892924,224679900.21355417
KOSZYRSKI,1931,fixed14,233714197.34943715,187.59869186863955,233714009.75074527
KOWELSKI,1931,fixed14,247318616.93009302,219.43844415947888,247318397.49164885
KOZIENICKI,1931,fixed14,295373684.451128,722.1081308132426,295372962.3429972
KOŁOMYJSKI,1931,fixed14,232570411.59607145,842.2036133220029,232569569.39245814
KOŚCIAŃSKI,1931,fixed14,441201593.8356178,1924.461460706484,441199669.3741571
KOŚCIERSKI,1931,fixed14,318934458.185319,604.9046980722561,318933853.28062093
KRAKOWSKI,1931,fixed14,349628407.46811354,3488.7150234161563,349624918.75309014
KRAKÓW (MIASTO),1931,fixed14,349944808.5686069,389901.48637707933,349554907.08222985
KRASNOSTAWSKI,1931,fixed14,261971989.64785433,771.3590666611753,261971218.28878766
KROTOSZYŃSKI,1931,fixed14,402115984.4268112,1733.2892705248862,402114251.1375407
KROŚNIEŃSKI,1931,fixed14,287217307.2319323,1791.277967041651,287215515.95396525
KRZEMIENIECKI,1931,fixed14,225487211.5825122,532.6309363376553,225486678.95157588
KUTNOWSKI,1931,fixed14,352733486.6988904,2945.216932345904,352730541.48195803
KĘPIŃSKI,1931,fixed14,392808079.4499828,1277.7706869236392,392806801.6792959
LESKI,1931,fixed14,259798943.9139838,380.4590915605525,259798563.45489222
LESZCZYŃSKI,1931,fixed14,443909126.3789311,1852.624220855236,443907273.75471026
LIDZKI,1931,fixed14,235208045.2732999,317.9070491651438,235207727.36625072
LIMANOWSKI,1931,fixed14,310689525.95217794,509.08212803902387,310689016.8700499
LIPNOWSKI,1931,fixed14,277743810.5291943,913.0790889869226,277742897.4501053
LUBACZOWSKI,1931,fixed14,245255630.90288034,591.3503690129099,245255039.55251133
LUBARTOWSKI,1931,fixed14,279247916.49692786,811.8866335397815,279247104.61029434
LUBAWSKI,1931,fixed14,318532840.8232086,1227.0008774422095,318531613.82233113
LUBELSKI,1931,fixed14,284013433.2679496,1902.54273057531,284011530.725219
LUBLINIECKI,1931,fixed14,385212075.3274928,1676.7727704210965,385210398.55472237
LUBOMELSKI,1931,fixed14,253487060.31464309,259.5341124019806,253486800.7805307
LWOWSKI,1931,fixed14,255973577.0671071,1701.9382791285357,255971875.128828
LWÓW (MIASTO),1931,fixed14,261066218.47023392,181916.0964498953,260884302.37378404
M. ST. WARSZAWA,1931,fixed14,318865655.9457988,664972.6897435206,318200683.2560553
MAKOWSKI (MAKÓW MAZOWIECKI),1931,fixed14,291687343.2029422,779.6551785186421,291686563.54776365
MIECHOWSKI,1931,fixed14,338682954.4541023,1151.5359537371685,338681802.9181485
MIELECKI,1931,fixed14,303184421.8409737,685.2015532017793,303183736.63942045
MIĘDZYCHODZKI,1931,fixed14,434943045.68248713,956.045270275959,434942089.63721687
MIŃSKI,1931,fixed14,301286850.8213415,1718.5592735376122,301285132.262068
MOGILEŃSKI,1931,fixed14,379617781.54549223,1672.8695460611943,379616108.6759462
MORSKI,1931,fixed14,308117957.39814746,1559.8137725111258,308116397.58437496
MOŁODECZAŃSKI,1931,fixed14,220055776.84192795,505.8229483086379,220055271.01897964
MOŚCISKI,1931,fixed14,263137440.5932067,943.4279540650127,263136497.16525263
MYŚLENICKI,1931,fixed14,311842788.66242695,847.7256515955665,311841940.9367753
MŁAWSKI,1931,fixed14,308127603.3891992,892.4589358630404,308126710.93026334
NADWÓRNIAŃSKI,1931,fixed14,229937553.05494916,563.8292830203955,229936989.22566614
NIESZAWSKI,1931,fixed14,355502734.19053304,1388.609000544965,355501345.5815325
NIEŚWIESKI,1931,fixed14,220132652.38810277,608.1594682936707,220132044.22863448
NIŻAŃSKI,1931,fixed14,284735833.1870409,659.7455493504368,284735173.4414916
NOWOGRÓDZKI,1931,fixed14,230958611.67696354,369.87597641387515,230958241.80098712
NOWOSĄDECKI,1931,fixed14,306738165.04327255,973.8316169849531,306737191.21165556
NOWOTARSKI,1931,fixed14,325027935.9469131,696.6612222078844,325027239.2856909
NOWOTOMYSKI,1931,fixed14,459030907.56556755,1508.9502727874633,459029398.61529475
OBORNICKI,1931,fixed14,405520431.2614179,989.9369214444321,405519441.3244965
OLKUSKI,1931,fixed14,352440652.9091979,1478.3343528790342,352439174.5748451
OPATOWSKI,1931,fixed14,306772345.359421,1337.1021857539058,306771008.2572353
OPOCZYŃSKI,1931,fixed14,333428672.8701696,894.3474162497068,333427778.52275336
OSTROWSKI (OSTRÓW MAZOWIECKA),1931,fixed14,281926501.753176,642.7640057068427,281925858.98917025
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1931,fixed14,401306214.9239874,1699.9280787425275,401304514.9959086
OSTROŁĘCKI,1931,fixed14,275595791.05709606,543.9432298538592,275595247.1138662
OSZMIAŃSKI,1931,fixed14,211775867.3225899,337.06311729456144,211775530.2594726
PIOTRKOWSKI,1931,fixed14,339389027.4642569,1231.8075430382003,339387795.65671384
PIŃCZOWSKI,1931,fixed14,309477265.54016227,1010.3269498499815,309476255.21321243
PIŃSKI,1931,fixed14,239217145.16528916,214.5460553091173,239216930.61923385
PODHAJECKI,1931,fixed14,240327587.34760252,674.8825561975575,240326912.46504632
POSTAWSKI,1931,fixed14,209649714.3945802,190.97393126235596,209649523.42064893
POZNAŃ (MIASTO),1931,fixed14,440295216.4290169,220914.6575635517,440074301.7714533
POZNAŃSKI,1931,fixed14,429358679.95769805,2064.9438070934184,429356615.013891
PRUŻAŃSKI,1931,fixed14,255152738.14513266,352.2065706761189,255152385.93856198
PRZASNYCKI,1931,fixed14,268698150.47694314,650.1512298095945,268697500.32571334
PRZEMYSKI,1931,fixed14,277884933.7659271,1752.7020507042225,277883181.0638764
PRZEMYŚLAŃSKI,1931,fixed14,246735850.53018263,966.1417863550718,246734884.38839626
PRZEWORSKI,1931,fixed14,285394270.950642,2265.369142749723,285392005.5814992
PSZCZYŃSKI,1931,fixed14,380412818.578891,3324.972266989011,380409493.606624
PUŁAWSKI,1931,fixed14,282262634.9777394,919.9168226057737,282261715.0609168
PUŁTUSKI,1931,fixed14,291455283.6429753,1053.6904458413524,291454229.95252943
PŁOCKI,1931,fixed14,323689228.1696979,1638.4777727653523,323687589.6919251
PŁOŃSKI,1931,fixed14,296461404.28129524,1089.2893756525427,296460314.9919196
RADOMSKI,1931,fixed14,312155755.34560466,1026.2729623099021,312154729.0726423
RADOMSZCZAŃSKI,1931,fixed14,347171800.70306605,980.366380982124,347170820.33668506
RADZIECHOWSKI,1931,fixed14,238255719.11069524,618.4755543609617,238255100.6351409
RADZYMIŃSKI,1931,fixed14,304543816.7623977,2162.5564422230523,304541654.2059555
RADZYŃSKI,1931,fixed14,281648496.63244295,626.9222767190404,281647869.7101662
RAWICKI,1931,fixed14,424594716.6831173,2351.86539772616,424592364.8177195
RAWSKI (RAWA MAZOWIECKA),1931,fixed14,326528923.79222,1118.9335689969316,326527804.858651
RAWSKI (RAWA RUSKA),1931,fixed14,252504774.21982104,620.5662675392426,252504153.6535535
ROHATYŃSKI,1931,fixed14,237915460.1355712,794.2378739288498,237914665.89769727
ROPCZYCKI,1931,fixed14,306227135.1286846,838.9724096889638,306226296.1562749
RUDECKI,1931,fixed14,253666599.1047986,1080.890285476217,253665518.21451312
RYBNICKI,1931,fixed14,370154368.1879161,5703.331795871244,370148664.8561202
RYPIŃSKI,1931,fixed14,277216157.87348336,1005.4057134457427,277215152.4677699
RZESZOWSKI,1931,fixed14,292349097.2333573,1339.8978530405527,292347757.3355043
RÓWIEŃSKI,1931,fixed14,228139635.6036325,642.0411138296665,228138993.5625187
SAMBORSKI,1931,fixed14,266680876.75646847,1026.5938376430242,266679850.16263083
SANDOMIERSKI,1931,fixed14,295021076.73398834,987.9865425519403,295020088.7474458
SANOCKI,1931,fixed14,261789255.17126843,797.3454550210079,261788457.8258134
SARNEŃSKI,1931,fixed14,231048689.51846775,173.60023712186248,231048515.91823062
SIEDLECKI,1931,fixed14,289031385.86315346,891.114961592349,289030494.7481919
SIERADZKI,1931,fixed14,367853826.33948374,1465.0524264581693,367852361.2870573
SIERPECKI,1931,fixed14,276406904.5397522,1111.7519319551516,276405792.7878202
SKAŁACKI,1931,fixed14,230234408.7272939,990.6966616456425,230233418.03063226
SKIERNIEWICKI,1931,fixed14,336886540.86064696,1839.7070643766024,336884701.1535826
SOCHACZEWSKI,1931,fixed14,325168488.80557597,1806.3664723676188,325166682.4391036
SOKALSKI,1931,fixed14,246093302.62981394,819.11934636138,246092483.5104676
SOKOŁOWSKI,1931,fixed14,284438112.3802244,784.4384976173486,284437327.9417268
SOKÓLSKI,1931,fixed14,257330772.73651326,381.2520882767124,257330391.48442498
STANISŁAWOWSKI,1931,fixed14,239423941.45639363,1296.6558780205912,239422644.80051562
STAROGARDZKI,1931,fixed14,320964487.755073,1193.6920252583577,320963294.06304777
STOLIŃSKI,1931,fixed14,221880336.26426354,125.4599396805515,221880210.80432385
STOPNICKI,1931,fixed14,289744973.5808284,697.819275385728,289744275.76155305
STOŁPECKI,1931,fixed14,223276091.85946023,391.7985605462495,223275700.06089967
STRYJSKI,1931,fixed14,246513708.01060578,634.2150412902272,246513073.7955645
SUWALSKI,1931,fixed14,236750535.4948782,490.325190829609,236750045.16968736
SZAMOTULSKI,1931,fixed14,422258845.7727238,1178.4017425688362,422257667.3709812
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1931,fixed14,251835198.44535273,558.0173735732315,251834640.42797917
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1931,fixed14,234767478.54991174,286.55685740881387,234767191.99305433
SZUBIŃSKI,1931,fixed14,372762035.2557548,1012.0288861382135,372761023.2268687
SĘPOLEŃSKI,1931,fixed14,353744607.6937095,1446.341911140589,353743161.35179836
SŁONIMSKI,1931,fixed14,243392657.32172003,332.82954516666047,243392324.49217486
TARNOBRZESKI,1931,fixed14,301786296.1099282,868.1711551559684,301785427.93877304
TARNOGÓRSKI,1931,fixed14,398155652.2928344,10925.252039439149,398144727.04079497
TARNOPOLSKI,1931,fixed14,237531149.786467,1077.2943879421534,237530072.49207905
TARNOWSKI,1931,fixed14,317251691.443865,1819.416403918851,317249872.0274611
TCZEWSKI,1931,fixed14,316097698.7964289,2199.9369732207037,316095498.8594557
TOMASZOWSKI,1931,fixed14,249018384.47316322,735.0676002855085,249017649.40556294
TORUŃSKI,1931,fixed14,360083995.50102925,2294.294805383152,360081701.20622385
TREMBOWELSKI,1931,fixed14,232833289.76418576,908.3098102094077,232832381.45437554
TUCHOLSKI,1931,fixed14,338494058.15124696,775.4693383965498,338493282.68190855
TURCZAŃSKI,1931,fixed14,256608257.11307946,449.36614903629606,256607807.74693042
TURECKI,1931,fixed14,347636751.6607702,780.3081676165848,347635971.35260254
TŁUMACKI,1931,fixed14,235988484.073023,931.6739714707978,235987552.39905152
WADOWICKI,1931,fixed14,348450469.1893884,1622.3149665643841,348448846.87442183
WARSZAWSKI,1931,fixed14,316288510.7820126,6344.262184680216,316282166.5198279
WIELUŃSKI,1931,fixed14,391511697.00105596,720.2734264229299,391510976.72762954
WILEJSKI,1931,fixed14,211556472.07575077,256.995175181284,211556215.0805756
WILEŃSKO-TROCKI,1931,fixed14,227693002.51206902,331.2487699582989,227692671.26329905
WILNO (MIASTO),1931,fixed14,232352065.8901781,64251.49419146518,232287814.39598665
WOLSZTYŃSKI,1931,fixed14,478670470.8222144,1253.467876358632,478669217.35433805
WOŁKOWYSKI,1931,fixed14,253712718.44721267,274.32906497706733,253712444.1181477
WOŁOŻYŃSKI,1931,fixed14,213056629.5669816,296.7568326988255,213056332.81014892
WRZESIŃSKI,1931,fixed14,394442954.60329103,1632.2193402232842,394441322.3839508
WYRZYSKI,1931,fixed14,362163474.9425195,1294.0905806153796,362162180.85193884
WYSOKOMAZOWIECKI,1931,fixed14,264155017.4311062,601.147778805424,264154416.2833274
WĄBRZESKI,1931,fixed14,344762997.10759354,1399.2524993284142,344761597.8550942
WĄGROWIECKI,1931,fixed14,373850744.6525934,981.9888266988647,373849762.6637667
WĘGROWSKI,1931,fixed14,271771555.9313942,722.1151276299303,271770833.8162666
WŁOCŁAWSKI,1931,fixed14,351866418.7599071,2403.4954008407312,351864015.2645063
WŁODAWSKI,1931,fixed14,255643128.92031372,371.786048279477,255642757.13426542
WŁODZIMIERSKI,1931,fixed14,247879871.17266658,581.3118250735121,247879289.8608415
