scenario,year,District,target_label,dest_id,distance_km,distance_miles,distance_minutes
baseline,1924,JAWOROWSKI,Stołpce,Border_Crossing:Stołpce,607.985967576388,377.7848486589078,
baseline,1924,JAWOROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,782.2798473006732,486.0860109970666,
baseline,1924,JAWOROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,472.93642117296986,293.86897696066944,
baseline,1924,JĘDRZEJOWSKI,Gdynia,City:Gdynia,636.1953115795046,395.3133169514684,
baseline,1924,JĘDRZEJOWSKI,Stołpce,Border_Crossing:Stołpce,570.6246814284822,354.56962892389737,
baseline,1924,JĘDRZEJOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,484.8710853255529,301.28483115982414,
baseline,1924,JĘDRZEJOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,176.1490109878644,109.45388710654028,
baseline,1924,KALISKI,Gdynia,City:Gdynia,422.08797086648434,262.27322454527825,
baseline,1924,KALISKI,Stołpce,Border_Crossing:Stołpce,698.5671906944801,434.06939384901983,
baseline,1924,KALISKI,Zbąszyń,Border_Crossing:Zbąszyń,198.2904333966795,123.21192489012815,
baseline,1924,KALISKI,Zebrzydowice,Border_Crossing:Zebrzydowice,426.53345086822213,265.03551689943805,
baseline,1924,KAMIONECKI,Gdynia,City:Gdynia,875.6233652855728,544.0869661108617,
baseline,1924,KAMIONECKI,Stołpce,Border_Crossing:Stołpce,528.0791103609351,328.13304488408465,
baseline,1924,KAMIONECKI,Zbąszyń,Border_Crossing:Zbąszyń,774.488768663741,481.24486067335744,
baseline,1924,KAMIONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,465.1453425360378,289.02782663696036,
baseline,1924,KARTUSKI,Gdynia,City:Gdynia,55.16204666435765,34.27609609787858,
baseline,1924,KARTUSKI,Stołpce,Border_Crossing:Stołpce,831.4316873638028,516.6275390089335,
baseline,1924,KARTUSKI,Zbąszyń,Border_Crossing:Zbąszyń,327.2440315487153,203.3399511274568,
baseline,1924,KARTUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,690.2298467912341,428.88881013051594,
baseline,1924,KATOWICE,Gdynia,City:Gdynia,670.9300083400527,416.8964502122669,
baseline,1924,KATOWICE,Stołpce,Border_Crossing:Stołpce,687.9182230386155,427.4524341677275,
baseline,1924,KATOWICE,Zbąszyń,Border_Crossing:Zbąszyń,519.6057820861008,322.86796442062257,
baseline,1924,KATOWICE,Zebrzydowice,Border_Crossing:Zebrzydowice,78.80307912880725,48.96594808134609,
baseline,1924,KAŁUSKI,Gdynia,City:Gdynia,956.060217685609,594.0680935235246,
baseline,1924,KAŁUSKI,Stołpce,Border_Crossing:Stołpce,680.631741339492,422.92482574786146,
baseline,1924,KAŁUSKI,Zbąszyń,Border_Crossing:Zbąszyń,810.6445993834157,503.71104536347235,
baseline,1924,KAŁUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,487.04154529487124,302.63349204141946,
baseline,1924,KIELECKI,Gdynia,City:Gdynia,605.2172120156539,376.0644242473789,
baseline,1924,KIELECKI,Stołpce,Border_Crossing:Stołpce,539.6465818646313,335.3207362198078,
baseline,1924,KIELECKI,Zbąszyń,Border_Crossing:Zbąszyń,453.89298576170194,282.0359384557345,
baseline,1924,KIELECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,212.77433113876828,132.21179891402758,
baseline,1924,KOBRYŃSKI,Gdynia,City:Gdynia,705.6280274766096,438.4567930611684,
baseline,1924,KOBRYŃSKI,Stołpce,Border_Crossing:Stołpce,276.92931780649025,172.07584713473665,
baseline,1924,KOBRYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,636.1542409102366,395.2877968286346,
baseline,1924,KOBRYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,544.8717367879872,338.56749595968836,
baseline,1924,KOLBUSZOWSKI,Gdynia,City:Gdynia,730.0764244472621,453.64831793521967,
baseline,1924,KOLBUSZOWSKI,Stołpce,Border_Crossing:Stołpce,609.9230736530147,378.9885101988474,
baseline,1924,KOLBUSZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,578.7746260325005,359.63376815244084,
baseline,1924,KOLBUSZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,265.0093070046956,164.6690981028147,
baseline,1924,KOLSKI,Gdynia,City:Gdynia,358.13655036005485,222.53566643377764,
baseline,1924,KOLSKI,Stołpce,Border_Crossing:Stołpce,612.5966814296052,380.6498125365952,
baseline,1924,KOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,198.16971923053583,123.13691660799728,
baseline,1924,KOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,415.36987067085784,258.0987919086216,
baseline,1924,KONECKI,Gdynia,City:Gdynia,543.1238218037038,337.48139227798924,
baseline,1924,KONECKI,Stołpce,Border_Crossing:Stołpce,537.5772066919733,334.0348864993981,
baseline,1924,KONECKI,Zbąszyń,Border_Crossing:Zbąszyń,391.79959554975187,243.4529064863449,
baseline,1924,KONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,273.5943351940024,170.00358565383246,
baseline,1924,KONIŃSKI,Gdynia,City:Gdynia,338.81597000503564,210.53041809799902,
baseline,1924,KONIŃSKI,Stołpce,Border_Crossing:Stołpce,647.5159181443103,402.3476135732482,
baseline,1924,KONIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,172.8135541670745,107.38133096634925,
baseline,1924,KONIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,448.3149654633134,278.5699184049045,
baseline,1924,KOPYCZYNIECKI,Gdynia,City:Gdynia,1018.4377725885379,632.8276971911124,
baseline,1924,KOPYCZYNIECKI,Stołpce,Border_Crossing:Stołpce,638.749417655256,396.9003643978641,
baseline,1924,KOPYCZYNIECKI,Zbąszyń,Border_Crossing:Zbąszyń,917.303175966706,569.9855917536081,
baseline,1924,KOPYCZYNIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,607.9597498390029,377.7685577172111,
baseline,1924,KOSOWSKI (KOSÓW HUCULSKI),Gdynia,City:Gdynia,1049.7320142744877,652.2730314417528,
baseline,1924,KOSOWSKI (KOSÓW HUCULSKI),Stołpce,Border_Crossing:Stołpce,774.3035379283706,481.12976366608956,
baseline,1924,KOSOWSKI (KOSÓW HUCULSKI),Zbąszyń,Border_Crossing:Zbąszyń,934.7837698713346,580.847525868721,
baseline,1924,KOSOWSKI (KOSÓW HUCULSKI),Zebrzydowice,Border_Crossing:Zebrzydowice,611.1807157827901,379.7699725466681,
baseline,1924,KOSTOPOLSKI,Gdynia,City:Gdynia,927.6376027802715,576.4071048771801,
baseline,1924,KOSTOPOLSKI,Stołpce,Border_Crossing:Stołpce,351.82191686138157,218.61193630207353,
baseline,1924,KOSTOPOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,856.6154412197544,532.27599332616,
baseline,1924,KOSTOPOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,656.7170801037666,408.06494878115757,
baseline,1924,KOSZYRSKI,Gdynia,City:Gdynia,849.6858747353839,527.9701616702002,
baseline,1924,KOSZYRSKI,Stołpce,Border_Crossing:Stołpce,319.42096180512226,198.47892245781063,
baseline,1924,KOSZYRSKI,Zbąszyń,Border_Crossing:Zbąszyń,779.9468249044411,484.63633853769744,
baseline,1924,KOSZYRSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,678.155822327505,421.3863614754641,
baseline,1924,KOWELSKI,Gdynia,City:Gdynia,766.3552303816934,476.1909158575032,
baseline,1924,KOWELSKI,Stołpce,Border_Crossing:Stołpce,397.37145873077236,246.91510068299874,
baseline,1924,KOWELSKI,Zbąszyń,Border_Crossing:Zbąszyń,695.35352985131,432.0725181972383,
baseline,1924,KOWELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,543.5421712880379,337.74134251541943,
baseline,1924,KOZIENICKI,Gdynia,City:Gdynia,566.6295471146831,352.08716832019775,
baseline,1924,KOZIENICKI,Stołpce,Border_Crossing:Stołpce,441.11601654979415,274.09670031956216,
baseline,1924,KOZIENICKI,Zbąszyń,Border_Crossing:Zbąszyń,495.60738555416634,307.9560567691779,
baseline,1924,KOZIENICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,342.70841488176023,212.94907046349422,
baseline,1924,KOŁOMYJSKI,Gdynia,City:Gdynia,1004.7084617360763,624.2967015774075,
baseline,1924,KOŁOMYJSKI,Stołpce,Border_Crossing:Stołpce,729.2799853899592,453.1534338017443,
baseline,1924,KOŁOMYJSKI,Zbąszyń,Border_Crossing:Zbąszyń,889.7602173329233,552.8711960043759,
baseline,1924,KOŁOMYJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,566.1571632443785,351.7936426823227,
baseline,1924,KOŚCIAŃSKI,Gdynia,City:Gdynia,337.9715411954173,210.00571452413763,
baseline,1924,KOŚCIAŃSKI,Stołpce,Border_Crossing:Stołpce,772.6854104441318,480.12430617308064,
baseline,1924,KOŚCIAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,68.90756402050515,42.8171619629853,
baseline,1924,KOŚCIAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,534.5827617139194,332.1742252289398,
baseline,1924,KOŚCIERSKI,Gdynia,City:Gdynia,80.03402425478517,49.730821685220114,
baseline,1924,KOŚCIERSKI,Stołpce,Border_Crossing:Stołpce,803.829519041882,499.4763520765733,
baseline,1924,KOŚCIERSKI,Zbąszyń,Border_Crossing:Zbąszyń,303.0102976774624,188.2818116781425,
baseline,1924,KOŚCIERSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,662.6276784693131,411.7376231981556,
baseline,1924,KRAKOWSKI,Gdynia,City:Gdynia,712.6804335846533,442.83895369692965,
baseline,1924,KRAKOWSKI,Stołpce,Border_Crossing:Stołpce,714.4280353705648,443.9248627662432,
baseline,1924,KRAKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,561.3562073307014,348.8104679052853,
baseline,1924,KRAKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,108.14772874201701,67.19986235615585,
baseline,1924,KRAKÓW (MIASTO),Gdynia,City:Gdynia,712.3591313370408,442.63930579802843,
baseline,1924,KRAKÓW (MIASTO),Stołpce,Border_Crossing:Stołpce,714.398128983149,443.9062798043883,
baseline,1924,KRAKÓW (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,561.0349050830889,348.6108200063841,
baseline,1924,KRAKÓW (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,108.0905705909637,67.1643459386777,
baseline,1924,KRASNOSTAWSKI,Gdynia,City:Gdynia,681.7944778325214,423.64731648527163,
baseline,1924,KRASNOSTAWSKI,Stołpce,Border_Crossing:Stołpce,416.0220693764001,258.5040492704831,
baseline,1924,KRASNOSTAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,610.7723162720046,379.51620493425173,
baseline,1924,KRASNOSTAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,458.15038673168016,284.68136395385085,
baseline,1924,KROTOSZYŃSKI,Gdynia,City:Gdynia,354.9626459157724,220.5634942553294,
baseline,1924,KROTOSZYŃSKI,Stołpce,Border_Crossing:Stołpce,739.5204374758954,459.5165537548346,
baseline,1924,KROTOSZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,141.58129554175355,87.97451119207494,
baseline,1924,KROTOSZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,467.48669764963716,290.4826768052527,
baseline,1924,KROŚNIEŃSKI,Gdynia,City:Gdynia,842.1746948973989,523.3029323430917,
baseline,1924,KROŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,698.9321035431115,434.2961401106867,
baseline,1924,KROŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,690.8504686434471,429.2744465514474,
baseline,1924,KROŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,259.21995347313106,161.07176170955293,
baseline,1924,KRZEMIENIECKI,Gdynia,City:Gdynia,978.5403327162854,608.036585080251,
baseline,1924,KRZEMIENIECKI,Stołpce,Border_Crossing:Stołpce,464.0260849211189,288.3323524135206,
baseline,1924,KRZEMIENIECKI,Zbąszyń,Border_Crossing:Zbąszyń,907.5181711557685,563.905473529231,
baseline,1924,KRZEMIENIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,598.6817635704115,372.00348611151014,
baseline,1924,KUTNOWSKI,Gdynia,City:Gdynia,366.7404715590435,227.88189355311442,
baseline,1924,KUTNOWSKI,Stołpce,Border_Crossing:Stołpce,561.9055256892675,349.15179840306587,
baseline,1924,KUTNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,243.25313595825776,151.1504443435186,
baseline,1924,KUTNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,369.6403732341453,229.6838083568741,
baseline,1924,KĘPIŃSKI,Gdynia,City:Gdynia,423.36030986106067,263.06381909867713,
baseline,1924,KĘPIŃSKI,Stołpce,Border_Crossing:Stołpce,740.7832214899792,460.30121112044986,
baseline,1924,KĘPIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,199.5627723912558,124.00251944352702,
baseline,1924,KĘPIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,468.749481663721,291.26733417086797,
baseline,1924,LESKI,Gdynia,City:Gdynia,926.4222690679735,575.6519317530358,
baseline,1924,LESKI,Stołpce,Border_Crossing:Stołpce,758.5238591521387,471.3247288852236,
baseline,1924,LESKI,Zbąszyń,Border_Crossing:Zbąszyń,775.5273279231941,481.8901912789631,
baseline,1924,LESKI,Zebrzydowice,Border_Crossing:Zebrzydowice,358.6373786802256,222.84686662791046,
baseline,1924,LESZCZYŃSKI,Gdynia,City:Gdynia,364.250416870515,226.33464578124878,
baseline,1924,LESZCZYŃSKI,Stołpce,Border_Crossing:Stołpce,786.4863216760818,488.69979218618863,
baseline,1924,LESZCZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,66.12888010720525,41.090568361094235,
baseline,1924,LESZCZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,515.0622021550084,320.04471561525975,
baseline,1924,LIDZKI,Gdynia,City:Gdynia,810.9700399561515,503.9132646975938,
baseline,1924,LIDZKI,Stołpce,Border_Crossing:Stołpce,170.1486420151929,105.72543183762244,
baseline,1924,LIDZKI,Zbąszyń,Border_Crossing:Zbąszyń,741.4962533897783,460.7442684650599,
baseline,1924,LIDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,714.6021282467266,444.0330390307968,
baseline,1924,LIMANOWSKI,Gdynia,City:Gdynia,794.888641512865,493.92075006549044,
baseline,1924,LIMANOWSKI,Stołpce,Border_Crossing:Stołpce,730.1165541895849,453.6732533933366,
baseline,1924,LIMANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,643.564415258913,399.892264273846,
baseline,1924,LIMANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,162.40157299567701,100.91162781389683,
baseline,1924,LIPNOWSKI,Gdynia,City:Gdynia,499.5480594480223,310.40467724727705,
baseline,1924,LIPNOWSKI,Stołpce,Border_Crossing:Stołpce,602.3078325814525,374.2566202389698,
baseline,1924,LIPNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,520.4163789973605,323.3716458339689,
baseline,1924,LIPNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,563.8223992001475,350.3428880133949,
baseline,1924,LUBACZOWSKI,Gdynia,City:Gdynia,820.2299389381429,509.6670973879328,
baseline,1924,LUBACZOWSKI,Stołpce,Border_Crossing:Stołpce,554.4575304820214,344.5238301731441,
baseline,1924,LUBACZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,749.2077773776259,465.5359858369128,
baseline,1924,LUBACZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,520.3554800432339,323.33380498994427,
baseline,1924,LUBARTOWSKI,Gdynia,City:Gdynia,627.7589543111652,390.07120919928303,
baseline,1924,LUBARTOWSKI,Stołpce,Border_Crossing:Stołpce,434.5449774112688,270.0136471590175,
baseline,1924,LUBARTOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,556.7367927506483,345.9400976482631,
baseline,1924,LUBARTOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,404.1148632103238,251.1052566678621,
baseline,1924,LUBAWSKI,Gdynia,City:Gdynia,285.4196777697675,177.35151059547817,
baseline,1924,LUBAWSKI,Stołpce,Border_Crossing:Stołpce,617.6755330530464,383.80566364870447,
baseline,1924,LUBAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,321.4910966699929,199.76524422893016,
baseline,1924,LUBAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,583.8070215466629,362.7607527854715,
baseline,1924,LUBELSKI,Gdynia,City:Gdynia,604.5150112562504,375.6280970593076,
baseline,1924,LUBELSKI,Stołpce,Border_Crossing:Stołpce,444.3380237283187,276.09876214208913,
baseline,1924,LUBELSKI,Zbąszyń,Border_Crossing:Zbąszyń,533.4928496957335,331.49698550828765,
baseline,1924,LUBELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,380.870920155409,236.66214452788665,
baseline,1924,LUBLINIECKI,Gdynia,City:Gdynia,720.5804939538493,447.74782210859735,
baseline,1924,LUBLINIECKI,Stołpce,Border_Crossing:Stołpce,741.7690331128827,460.91376587438504,
baseline,1924,LUBLINIECKI,Zbąszyń,Border_Crossing:Zbąszyń,569.2562676998972,353.7193363169528,
baseline,1924,LUBLINIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,134.84569106478915,83.7892019026191,
baseline,1924,LUBOMELSKI,Gdynia,City:Gdynia,722.6893663024878,449.0582142287431,
baseline,1924,LUBOMELSKI,Stołpce,Border_Crossing:Stołpce,425.6041136438936,264.4580536990198,
baseline,1924,LUBOMELSKI,Zbąszyń,Border_Crossing:Zbąszyń,651.6672047419707,404.9271026777231,
baseline,1924,LUBOMELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,499.0452752016462,310.0922616973221,
baseline,1924,LWOWSKI,Gdynia,City:Gdynia,838.9683460201315,521.3106001348751,
baseline,1924,LWOWSKI,Stołpce,Border_Crossing:Stołpce,563.4039285768151,350.08286250370423,
baseline,1924,LWOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,737.4349990034664,458.2207227657829,
baseline,1924,LWOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,428.09157287576306,266.0036887293858,
baseline,1924,LWÓW (MIASTO),Gdynia,City:Gdynia,831.0730555756661,516.4046956161072,
baseline,1924,LWÓW (MIASTO),Stołpce,Border_Crossing:Stołpce,555.6445792295493,345.2614278404443,
baseline,1924,LWÓW (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,729.9384589538344,453.56259017860305,
baseline,1924,LWÓW (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,420.59503282613116,261.34555614220596,
baseline,1924,M. ST. WARSZAWA,Gdynia,City:Gdynia,439.95169126243786,273.3732223514323,
baseline,1924,M. ST. WARSZAWA,Stołpce,Border_Crossing:Stołpce,441.62534879177605,274.4131846040947,
baseline,1924,M. ST. WARSZAWA,Zbąszyń,Border_Crossing:Zbąszyń,360.62703451302764,224.08318106239452,
baseline,1924,M. ST. WARSZAWA,Zebrzydowice,Border_Crossing:Zebrzydowice,397.905972331524,247.2472319336114,
baseline,1924,MAKOWSKI (MAKÓW MAZOWIECKI),Gdynia,City:Gdynia,388.61922047741587,241.47671364727236,
baseline,1924,MAKOWSKI (MAKÓW MAZOWIECKI),Stołpce,Border_Crossing:Stołpce,621.4320861569632,386.13987680743844,
baseline,1924,MAKOWSKI (MAKÓW MAZOWIECKI),Zbąszyń,Border_Crossing:Zbąszyń,411.78318572085607,255.87012989455405,
baseline,1924,MAKOWSKI (MAKÓW MAZOWIECKI),Zebrzydowice,Border_Crossing:Zebrzydowice,587.56357465058,365.09496594420557,
baseline,1924,MIECHOWSKI,Gdynia,City:Gdynia,688.7231591943869,427.95259815177536,
baseline,1924,MIECHOWSKI,Stołpce,Border_Crossing:Stołpce,626.8651277669366,389.51581130566916,
baseline,1924,MIECHOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,537.398932940435,333.924112360131,
baseline,1924,MIECHOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,153.17808162109634,95.18041775498226,
baseline,1924,MIELECKI,Gdynia,City:Gdynia,700.7474593338941,435.42414955376114,
baseline,1924,MIELECKI,Stołpce,Border_Crossing:Stołpce,582.8003950059574,362.1352642452468,
baseline,1924,MIELECKI,Zbąszyń,Border_Crossing:Zbąszyń,549.4232330799422,341.3956637621167,
baseline,1924,MIELECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,237.58414425172157,147.62789729783648,
baseline,1924,MIĘDZYCHODZKI,Gdynia,City:Gdynia,376.06005617445965,233.67281316518017,
baseline,1924,MIĘDZYCHODZKI,Stołpce,Border_Crossing:Stołpce,810.9813965316798,503.92032134428644,
baseline,1924,MIĘDZYCHODZKI,Zbąszyń,Border_Crossing:Zbąszyń,49.338253166158935,30.657359708109343,
baseline,1924,MIĘDZYCHODZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,613.7591451176131,381.37213376087635,
baseline,1924,MIŃSKI,Gdynia,City:Gdynia,481.42839177034824,299.14564122273305,
baseline,1924,MIŃSKI,Stołpce,Border_Crossing:Stołpce,413.83744819718146,257.1465890237308,
baseline,1924,MIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,411.9546052039754,255.97664499019942,
baseline,1924,MIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,414.2895599905137,257.4275181808655,
baseline,1924,MOGILEŃSKI,Gdynia,City:Gdynia,289.33100436191603,179.78189551136813,
baseline,1924,MOGILEŃSKI,Stołpce,Border_Crossing:Stołpce,729.4806692424455,453.2781329278476,
baseline,1924,MOGILEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,165.00569167989474,102.52975164482788,
baseline,1924,MOGILEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,533.9391014677249,331.7742734181017,
baseline,1924,MORSKI,Gdynia,City:Gdynia,22.302935373217014,13.85839725579123,
baseline,1924,MORSKI,Stołpce,Border_Crossing:Stołpce,889.2942889661948,552.5816816292134,
baseline,1924,MORSKI,Zbąszyń,Border_Crossing:Zbąszyń,385.1066331511074,239.29409374773678,
baseline,1924,MORSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,748.0924483936262,464.8429527507959,
baseline,1924,MOŁODECZAŃSKI,Gdynia,City:Gdynia,925.0508443467876,574.7997682026078,
baseline,1924,MOŁODECZAŃSKI,Stołpce,Border_Crossing:Stołpce,144.9220964965975,90.05038802218729,
baseline,1924,MOŁODECZAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,855.5770577804142,531.6307719700737,
baseline,1924,MOŁODECZAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,828.6829326373626,514.9195425358106,
baseline,1924,MOŚCISKI,Gdynia,City:Gdynia,823.1862128870307,511.5040402878272,
baseline,1924,MOŚCISKI,Stołpce,Border_Crossing:Stołpce,650.2637166217723,404.0550158609873,
baseline,1924,MOŚCISKI,Zbąszyń,Border_Crossing:Zbąszyń,674.8729200291248,419.3464611914173,
baseline,1924,MOŚCISKI,Zebrzydowice,Border_Crossing:Zebrzydowice,365.52949390142135,227.1294271550201,
baseline,1924,MYŚLENICKI,Gdynia,City:Gdynia,767.4044099160235,476.84284559392944,
baseline,1924,MYŚLENICKI,Stołpce,Border_Crossing:Stołpce,772.5000025720763,480.0090990982136,
baseline,1924,MYŚLENICKI,Zbąszyń,Border_Crossing:Zbąszyń,616.0801836620712,382.8143598022849,
baseline,1924,MYŚLENICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,137.09382751948058,85.18612869960717,
baseline,1924,MŁAWSKI,Gdynia,City:Gdynia,327.05006622138774,203.21942669804992,
baseline,1924,MŁAWSKI,Stołpce,Border_Crossing:Stołpce,559.8629319009353,347.8825898582161,
baseline,1924,MŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,350.21403146482794,217.6128429453316,
baseline,1924,MŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,525.9944203945518,326.83767899498304,
baseline,1924,NADWÓRNIAŃSKI,Gdynia,City:Gdynia,1007.7527658261397,626.1883438541543,
baseline,1924,NADWÓRNIAŃSKI,Stołpce,Border_Crossing:Stołpce,732.3242894800222,455.0450760784909,
