scenario,District,unit_weighted_domestic_access_1924,unit_weighted_domestic_access_1938,change_ratio_1938_vs_1924,proportional_change_1938_vs_1924,avg_inverse_distance_1924,avg_inverse_distance_1938,avg_inverse_distance_change_ratio_1938_vs_1924,avg_inverse_distance_proportional_change_1938_vs_1924
baseline,RADOMSKI,0.00036016666619716854,0.0004886134434347696,1.3566314967284745,0.35663149672847455,0.005657758967762709,0.006044447057044828,1.068346511663969,0.0683465116639689
baseline,RADOMSZCZAŃSKI,0.0003879780782671794,0.000472223199469297,1.217138869232974,0.21713886923297399,0.005212525385645138,0.0054455907747780075,1.044712566729116,0.044712566729116
baseline,RADZIECHOWSKI,0.00026775786946038057,0.0003158604362784262,1.1796494979400156,0.1796494979400157,0.004548886824146346,0.004720389638787017,1.0377021502778003,0.037702150277800314
baseline,RADZYMIŃSKI,0.0008171408148454954,0.0011362412074980423,1.3905084495294513,0.39050844952945135,0.0059908850518160415,0.006381030838792414,1.0651232303076998,0.0651232303076999
baseline,RADZYŃSKI,0.000467296325412658,0.000497302836024632,1.0642130249697042,0.06421302496970424,0.005488393677888702,0.005565866979487985,1.0141158426574615,0.014115842657461374
baseline,RAWICKI,0.0009380856313274643,0.0010038649908831298,1.0701208475633324,0.07012084756333231,0.004943233603334024,0.005175030589758116,1.0468917726784657,0.046891772678465705
baseline,RAWSKI (RAWA MAZOWIECKA),0.00039026818388696955,0.0004702574442004776,1.2049597267110934,0.20495972671109344,0.00527118451514075,0.0055723866251935926,1.057141257185682,0.05714125718568203
baseline,RAWSKI (RAWA RUSKA),0.00047730046111832034,0.0005190861595440067,1.087545899972068,0.08754589997206787,0.005368291373593793,0.005391251124594347,1.0042769196756889,0.004276919675688802
baseline,ROHATYŃSKI,0.0007537403471612459,0.0007649101049933053,1.0148191056431135,0.014819105643113407,0.004985760444695526,0.005010623932330628,1.0049868997740465,0.0049868997740465625
baseline,ROPCZYCKI,0.0010127592228343012,0.0010295118333250451,1.016541553128354,0.016541553128353884,0.0060675914690332365,0.0061377447443196585,1.0115619641903149,0.011561964190314826
baseline,RUDECKI,0.0006185898707451237,0.000639962245258962,1.0345501527338206,0.03455015273382052,0.005479770900658026,0.005518108412808613,1.0069961888636592,0.006996188863659116
baseline,RYBNICKI,0.0005324917916936625,0.0007071010775730184,1.3279098168330208,0.3279098168330208,0.004873631595158053,0.005283579404711025,1.0841154694499795,0.08411546944997955
baseline,RYPIŃSKI,0.00020973029102274148,0.0008033563323299056,3.830425869398122,2.830425869398122,0.003921181401864682,0.005758570140979447,1.468580397285627,0.468580397285627
baseline,RZESZOWSKI,0.0006584255713136454,0.0006839777149279963,1.0388079453891363,0.03880794538913635,0.0057409261444098855,0.005805110760378525,1.0111801849308126,0.011180184930812678
baseline,RÓWIEŃSKI,0.00023413919242966494,0.0002670618163000044,1.1406113326380818,0.1406113326380818,0.0041289385468056,0.0042043414201378675,1.0182620478550362,0.01826204785503613
baseline,SAMBORSKI,0.0009040950660464993,0.0009230921380055503,1.021012250450744,0.021012250450744025,0.0058771170291698725,0.00592446917184974,1.0080570358638163,0.008057035863816366
baseline,SANDOMIERSKI,0.0001903044985013103,0.000255367358449476,1.3418881868823385,0.3418881868823385,0.004844389777188411,0.004964429011624074,1.0247790206727196,0.02477902067271964
baseline,SANOCKI,0.0003364492294165963,0.0003545285254810125,1.053735584699557,0.05373558469955702,0.004700663691692694,0.004775350447004586,1.0158885553637635,0.01588855536376345
baseline,SARNEŃSKI,0.00015938944199380455,0.0001752681658586191,1.0996221811569662,0.0996221811569661,0.003894415118896421,0.003925205702224708,1.0079063434144155,0.007906343414415611
baseline,SIEDLECKI,0.0006320940322342269,0.0006752361456439197,1.0682526826858352,0.06825268268583523,0.005747387967909815,0.005866558377440387,1.020734707696079,0.020734707696079057
baseline,SIERADZKI,0.0006192282118591715,0.0007326220283284666,1.1831212052319797,0.18312120523197964,0.005449796758089644,0.0059653821773964,1.094606357299733,0.09460635729973307
baseline,SIERPECKI,0.0002498696464306034,0.000583402015123648,2.3348254718312775,1.3348254718312773,0.004162464187554672,0.0055904230811995755,1.3430561391769689,0.34305613917696876
baseline,SKAŁACKI,0.00031270581157814896,0.0003241689715134795,1.036657968962837,0.036657968962836934,0.003980006891171064,0.0039997363290427594,1.004957136610859,0.004957136610858971
baseline,SKIERNIEWICKI,0.0011138009601972913,0.0012497557560592171,1.122063816355342,0.12206381635534207,0.0062132625557152705,0.006589409781166915,1.0605394061620084,0.06053940616200832
baseline,SOCHACZEWSKI,0.0005390832655312055,0.0006121611777987891,1.135559600789265,0.13555960078926504,0.005671617884229583,0.005839190760083539,1.0295458684408034,0.02954586844080353
baseline,SOKALSKI,0.0003695217053371347,0.00044226493690888147,1.1968578043484053,0.19685780434840533,0.005161045273196322,0.005170068998126828,1.001748429717788,0.001748429717788002
baseline,SOKOŁOWSKI,0.000807548900927084,0.0008516063857579344,1.0545570488428273,0.05455704884282726,0.005472886504215735,0.0055939825146129,1.022126534197975,0.022126534197974966
baseline,SOKÓLSKI,0.00029424717306174227,0.0003088185558040342,1.0495208928965118,0.04952089289651181,0.0043474206513933935,0.004431172582183899,1.0192647405223283,0.019264740522328346
baseline,STANISŁAWOWSKI,0.0008880248028829103,0.0008989216425591068,1.0122708731116752,0.012270873111675185,0.005078000568890852,0.005102835211071846,1.004890633989515,0.004890633989514933
baseline,STAROGARDZKI,0.0003744245469163843,0.00041945643930518854,1.1202696050770964,0.12026960507709628,0.004277860671285011,0.004474502495213309,1.045967327839415,0.04596732783941499
baseline,STOLIŃSKI,0.00012279622605820898,0.00013433283739022525,1.0939492336397014,0.0939492336397014,0.0035151376935885995,0.0035553780150814128,1.0114477226784626,0.011447722678462693
baseline,STOPNICKI,0.00018121005338420036,0.0002490759634614167,1.374515148634317,0.374515148634317,0.004765243351466467,0.004861907781046872,1.0202853081051269,0.02028530810512692
baseline,STOŁPECKI,0.00010509482568823055,0.00011030851288852129,1.0496093615089808,0.04960936150898067,0.0032472198804312426,0.0032775207604854484,1.0093313299283515,0.009331329928351414
baseline,STRYJSKI,0.0005416774749299511,0.0005476039741122874,1.0109410109458634,0.01094101094586344,0.00493842361911646,0.004965662987078902,1.0055158022201658,0.00551580222016581
baseline,SUWALSKI,0.0001824088940724315,0.00019108375463101305,1.0475572235810877,0.047557223581087625,0.00332688872969455,0.003374004345075537,1.0141620652835337,0.014162065283533776
baseline,SZAMOTULSKI,0.0006050305763385983,0.0006421143134827664,1.061292335618117,0.06129233561811699,0.004622578705284835,0.0048322825599318425,1.0453651236716122,0.045365123671612106
baseline,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),0.00013051310832204815,0.00014038401959563,1.0756315698897068,0.07563156988970682,0.0037939368319006806,0.0038617128884285627,1.0178643081134084,0.01786430811340834
baseline,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),0.00016438485945266358,0.00017126858369403083,1.041875658526505,0.04187565852650492,0.0037870204761749513,0.0038275185453996506,1.0106939134550452,0.010693913455045266
baseline,SZUBIŃSKI,0.0011496958470506623,0.0012700227606034008,1.1046597792463246,0.1046597792463246,0.0054933537408225225,0.005918793995994689,1.0774463606832034,0.07744636068320353
baseline,SĘPOLEŃSKI,0.0006478903760449114,0.0007015898548679001,1.0828835877309995,0.08288358773099952,0.004782606251090559,0.005055587338784063,1.0570778929650035,0.05707789296500354
baseline,SŁONIMSKI,0.0002235470280220287,0.00023139634974495086,1.0351126194446596,0.03511261944465965,0.003921211105092393,0.0039603136903962315,1.0099720683880185,0.009972068388018373
baseline,TARNOBRZESKI,0.0006831893375695448,0.0008569099696503811,1.25427889829026,0.25427889829026,0.006137598642256468,0.00630979678082535,1.0280562722663753,0.028056272266375196
baseline,TARNOGÓRSKI,0.0017074280793453434,0.0025323873145413184,1.4831589952018818,0.48315899520188177,0.0057705828840377855,0.006475355319937647,1.1221319319144272,0.12213193191442716
baseline,TARNOPOLSKI,0.0010632380378721626,0.0010862645194450113,1.021656939229649,0.02165693922964898,0.004823824772434167,0.0048475587870758065,1.0049201651720991,0.004920165172099119
baseline,TARNOWSKI,0.0017946022108242695,0.0019109652137813008,1.064840554778758,0.06484055477875802,0.0061697414424091305,0.006340990241801453,1.0277562359769576,0.027756235976957647
baseline,TCZEWSKI,0.0002478800043563056,0.0002790753751715541,1.125848677856274,0.12584867785627396,0.003954130484214044,0.004125079294388246,1.043232971409688,0.04323297140968806
baseline,TOMASZOWSKI,0.00023232484352435692,0.00026221867051652033,1.1286725368612132,0.12867253686121322,0.004418541806568816,0.004458623014841804,1.0090711393096703,0.00907113930967035
baseline,TORUŃSKI,0.00088266530147904,0.001087173587523177,1.2316940358949786,0.2316940358949787,0.005701885697094238,0.006235116844919624,1.0935183860485187,0.09351838604851867
baseline,TREMBOWELSKI,0.0008746403732371296,0.0008749279790148788,1.0003288274661788,0.000328827466178768,0.004585553455355855,0.004602503018194864,1.0036962959878295,0.003696295987829465
baseline,TUCHOLSKI,0.0006148954630939968,0.000709628233054818,1.1540632117923755,0.15406321179237537,0.00468926964447388,0.0050148018995975745,1.0694206731121383,0.0694206731121384
baseline,TURCZAŃSKI,0.00034686429552882657,0.0003617367367802704,1.0428768294781376,0.04287682947813763,0.004721104345872905,0.004757605476535787,1.0077314814477232,0.007731481447723249
baseline,TURECKI,0.00012340720893492074,0.00017895096821583995,1.450085207827773,0.4500852078277731,0.004095334341249084,0.00429762215045697,1.0493946995170578,0.04939469951705778
baseline,TŁUMACKI,0.0007770874024196251,0.0007853118528464218,1.0105836877566001,0.01058368775660002,0.004735704168633909,0.00475716942009083,1.0045326419667622,0.004532641966762129
baseline,WADOWICKI,0.0009553551596615781,0.0010205321686981618,1.0682228052860172,0.06822280528601717,0.005594919168748545,0.005911555638440742,1.0565935735874128,0.05659357358741275
baseline,WARSZAWSKI,0.0014636400278293126,0.007430116825084325,5.076464625051108,4.076464625051108,0.006209023932602365,0.007151691423879511,1.1518221706840883,0.1518221706840884
baseline,WIELUŃSKI,5.7703452367241e-05,0.00025819434832783305,4.474504344811322,3.474504344811322,0.0035030555975107142,0.00495373066541729,1.4141170551039588,0.41411705510395874
baseline,WILEJSKI,0.00020583483417859115,0.000223401188711108,1.0853419908375446,0.08534199083754462,0.0029129348064479157,0.0029433710187431925,1.010448641771146,0.010448641771146024
baseline,WILEŃSKO-TROCKI,0.0007828220212718971,0.0012509673121622598,1.5980226388237513,0.5980226388237513,0.0033459449672264734,0.0034536675632501983,1.0321949694567207,0.03219496945672078
baseline,WILNO (MIASTO),0.0008079973165156653,0.0012739212815316627,1.57664048567043,0.5766404856704299,0.0034728927157193345,0.0035677483704365963,1.0273131543303706,0.02731315433037052
baseline,WOLSZTYŃSKI,0.0007011216311719314,0.0007321908465458268,1.0443135883883128,0.04431358838831271,0.00465136524050766,0.0048390922137139,1.0403595425212728,0.040359542521272884
baseline,WOŁKOWYSKI,0.0002340208493137255,0.00024364884724770188,1.041141624612554,0.041141624612554065,0.004323988899160104,0.004375932264248334,1.0120128349770554,0.012012834977055473
baseline,WOŁOŻYŃSKI,0.00010476451648846094,0.00010790265565071526,1.029954217968447,0.02995421796844702,0.0030024722388588385,0.0030252069583443708,1.0075719998977153,0.0075719998977153485
baseline,WRZESIŃSKI,0.0010076640274708712,0.0010956555646851219,1.0873222967332674,0.08732229673326734,0.005753510774220174,0.006032681080523657,1.0485217317319304,0.0485217317319305
baseline,WYRZYSKI,0.0006816527887277569,0.0007521502377554763,1.1034213461655404,0.10342134616554052,0.004992269959657262,0.005302818691994123,1.0622059173174565,0.06220591731745643
baseline,WYSOKOMAZOWIECKI,0.0003269613756564203,0.00034173677228505246,1.045190036893405,0.045190036893405165,0.004692369813318748,0.00480162406716418,1.0232833851959677,0.023283385195967655
baseline,WĄBRZESKI,0.0006811916903099345,0.0008017555916276193,1.176989682981643,0.176989682981643,0.005251954646821422,0.005621245972675986,1.0703150256786902,0.0703150256786902
baseline,WĄGROWIECKI,0.0011046917789271408,0.0011796575968160323,1.0678612978922475,0.06786129789224754,0.00540567473139178,0.005708624694178961,1.0560429507583748,0.0560429507583749
baseline,WĘGROWSKI,0.0006544101410517034,0.0006884263264168563,1.0519799178394231,0.051979917839423226,0.005123781404860327,0.005225039869678267,1.019762448242208,0.019762448242208023
baseline,WŁOCŁAWSKI,0.0005124995752137127,0.0006445684637113781,1.2576956057819024,0.2576956057819024,0.005528980771566605,0.005894843546023718,1.0661718297771268,0.06617182977712684
baseline,WŁODAWSKI,0.00022784918863848615,0.0002498772797080249,1.096678382754697,0.09667838275469706,0.004811475889214075,0.004841818579097805,1.0063063165195838,0.006306316519583836
baseline,WŁODZIMIERSKI,0.000322602502637072,0.0004041698329482804,1.2528415918799356,0.25284159187993555,0.005050472678696493,0.005111531241509819,1.0120896729272248,0.012089672927224814
baseline,WŁOSZCZOWSKI,0.0002534859290661337,0.0003077990804131952,1.2142649556413496,0.21426495564134973,0.0049110106038007546,0.005094265059532965,1.0373150193547507,0.03731501935475059
baseline,ZALESZCZYCKI,0.00047099649646262107,0.0004816975622596887,1.0227200539227723,0.022720053922772366,0.0039376495258709,0.0039570746792222545,1.0049331849428773,0.004933184942877279
baseline,ZAMOJSKI,0.0005801961704131941,0.0006331220595205163,1.0912206798428716,0.09122067984287162,0.0055504285964721265,0.005600163097482406,1.0089604793838607,0.008960479383860694
baseline,ZBARASKI,0.000681084043648123,0.0007039341996270609,1.0335496862568452,0.0335496862568451,0.004365356433854312,0.004388769150882503,1.005363300198495,0.005363300198494849
baseline,ZBOROWSKI,0.0005257790682944679,0.0005371372267570088,1.021602530696752,0.021602530696751946,0.004692667953688796,0.004710106544323064,1.00371613564104,0.0037161356410399093
baseline,ZDOŁBUNOWSKI,0.00016477649741928355,0.00019198592754443946,1.1651293148677624,0.16512931486776242,0.00391584148121049,0.003967969731343598,1.0133121451374467,0.013312145137446635
baseline,ZŁOCZOWSKI,0.0006777028103838159,0.0006936447515280464,1.0235234986486212,0.02352349864862119,0.005139647608063529,0.005162042571177849,1.0043572954455449,0.004357295445544773
baseline,ŁASKI,0.0006884925207601022,0.0008393962377693991,1.2191798929677518,0.2191798929677518,0.005462549792354581,0.006074732958187788,1.1120691232306976,0.11206912323069759
baseline,ŁAŃCUCKI,0.0005811389547690279,0.0006223068635283224,1.070840043369071,0.07084004336907102,0.005761179069595813,0.005839732055267191,1.013634880069244,0.013634880069244182
baseline,ŁOMŻYŃSKI,0.00023142842130610355,0.00025280999251650133,1.0923895651611304,0.09238956516113034,0.004375243363112551,0.004501808656533491,1.0289276008022787,0.028927600802278842
baseline,ŁOWICKI,0.0012004349810561682,0.0012859019143409644,1.0711966367471235,0.07119663674712359,0.006445789783713339,0.006622862490369359,1.027471064461865,0.027471064461864942
baseline,ŁUCKI,0.00016325134536903583,0.0002531930291208681,1.5509399236405417,0.5509399236405417,0.004151960693977624,0.004595264743068437,1.1067698087156317,0.10676980871563171
baseline,ŁUKOWSKI,0.0005677912554374103,0.0006012030395692363,1.058845189692269,0.05884518969226905,0.005673404964962771,0.0057692295270529185,1.0168901325891473,0.016890132589147233
baseline,ŁUNINIECKI,0.0001420753498018478,0.0001496325882752563,1.0531917639755846,0.05319176397558451,0.003577666393808835,0.0036029178956441723,1.0070580929175048,0.007058092917504828
baseline,ŁÓDZKI,0.0016102541498744394,0.0021789308742409604,1.353159608010241,0.353159608010241,0.006317951777381817,0.006789581030984802,1.0746490746085482,0.07464907460854811
baseline,ŁÓDŹ (MIASTO),0.00158536304621549,0.002108694472757994,1.3301019459181784,0.3301019459181783,0.006185551968623893,0.006720064733328658,1.086413107094738,0.08641310709473814
baseline,ŁĘCZYCKI,0.0007174041023420456,0.0012732038478640722,1.7747373393984736,0.7747373393984736,0.005883876754106828,0.006538806660858137,1.1113092496871524,0.11130924968715243
baseline,ŚNIATYŃSKI,0.0003015951285725737,0.00030991651686480847,1.027591255640034,0.027591255640033927,0.0037789479517077837,0.003800480716455717,1.005698084499471,0.005698084499470858
baseline,ŚREDZKI,0.0009833104759321787,0.001046667557474259,1.0644324281016306,0.0644324281016307,0.005250663604717718,0.005492126135896274,1.0459870502771502,0.045987050277150214
baseline,ŚREMSKI,0.0006430228809584078,0.0006970302321951783,1.0839897814464612,0.08398978144646115,0.004694868244160224,0.004913415074084537,1.04655015190174,0.0465501519017399
baseline,ŚWIECKI,0.0008105846231087631,0.0009007588229161686,1.1112458801174496,0.11124588011744954,0.005138552892880741,0.005430336230175769,1.0567831728849735,0.056783172884973566
baseline,ŚWIĘCIAŃSKI,0.00011680856935053366,0.00012121616248880316,1.0377334742029298,0.0377334742029298,0.0028466452111209563,0.002879280961633733,1.011464635770302,0.011464635770302116
baseline,ŚWIĘTOCHŁOWICKI,0.006360412475720644,0.01672083907769844,2.6288922521182787,1.6288922521182787,0.007176569292617851,0.007712404071105673,1.0746644749935053,0.07466447499350518
baseline,ŻNIŃSKI,0.0011446420340944189,0.0012359387780184114,1.079760083244035,0.07976008324403513,0.005459266545598764,0.0059012009525371695,1.080951241938295,0.08095124193829498
baseline,ŻYDACZOWSKI,0.0007974350506099042,0.0007946145230077746,0.9964630002155381,-0.0035369997844618777,0.005334194579540037,0.005356052406721166,1.004097680887939,0.004097680887939048
baseline,ŻYWIECKI,0.0007834764946445591,0.0008511651324362332,1.0863952374504642,0.08639523745046425,0.005146919433044001,0.005456713107177455,1.0601901153036382,0.06019011530363809
baseline,ŻÓŁKIEWSKI,0.0009730758326949688,0.0009903559788987128,1.0177582729147492,0.017758272914749153,0.005781911125811215,0.005799246719251065,1.002998246265402,0.002998246265401976
fixed14,AUGUSTOWSKI,4.0045055098894834e-07,4.4125880190155557e-07,1.1019058428358448,0.10190584283584482,0.0004420650851949846,0.00045086490011180083,1.0199061523099813,0.019906152309981353
fixed14,BARANOWICKI,6.991669427784588e-07,7.462320438136804e-07,1.0673159701289465,0.06731597012894655,0.0004986641415542902,0.0005052253727137897,1.013157615743231,0.013157615743231014
fixed14,BIALSKI (BIAŁA KRAKOWSKA),1.8093195236704606e-06,2.1207360114692145e-06,1.1721180165938858,0.1721180165938858,0.0006403291083923324,0.0006815245886722327,1.0643348549050493,0.06433485490504935
fixed14,BIALSKI (BIAŁA PODLASKA),1.0110188810906204e-06,1.1025585697894555e-06,1.0905420169800273,0.09054201698002723,0.0006493376398557493,0.0006587222713038042,1.0144526219828252,0.014452621982825075
fixed14,BIAŁOSTOCKI,9.726093156109545e-07,1.0530040368206146e-06,1.0826588023775603,0.08265880237756029,0.0006015749282412745,0.0006144370544930497,1.021380755161087,0.021380755161087027
fixed14,BIELSKI (BIELSK PODLASKI),7.384808851357297e-07,8.11439387244228e-07,1.0987953833024247,0.09879538330242466,0.0005836421556877448,0.0005922191368665492,1.014695616303962,0.014695616303962045
fixed14,BIELSKO,1.8151365508322541e-06,2.5088309273404277e-06,1.3821720058417144,0.3821720058417144,0.000638291310593703,0.0006903821387756818,1.0816098031062444,0.08160980310624441
fixed14,BIŁGORAJSKI,8.147800263607307e-07,9.7539087979403e-07,1.1971217362196251,0.19712173621962525,0.0006177076902893538,0.0006227131968527092,1.0081033580155212,0.008103358015521284
fixed14,BOCHEŃSKI,2.602731301948068e-06,2.978716501740096e-06,1.1444579390544902,0.14445793905449023,0.0007232682003385251,0.0007701376007581644,1.0648022412677651,0.06480224126776507
fixed14,BORSZCZOWSKI,3.754811849295124e-07,4.0238686709682424e-07,1.071656538988399,0.07165653898839898,0.00041458093495222697,0.0004169928432662186,1.0058177019506929,0.005817701950692848
fixed14,BRASŁAWSKI,1.4767259670036037e-07,1.7976655566913048e-07,1.217331852258895,0.21733185225889506,0.000317182947517043,0.0003243735761651243,1.0226702876190876,0.022670287619087525
fixed14,BRODNICKI,1.8162330918103271e-06,2.950493160568713e-06,1.6245123898870348,0.6245123898870348,0.0006743430273642813,0.0007476428958495941,1.1086981929238755,0.10869819292387539
fixed14,BRODZKI,1.0336492313595478e-06,1.1678584340518518e-06,1.1298401804215343,0.12984018042153436,0.0006158296680252172,0.0006196204911426375,1.0061556357451507,0.0061556357451506664
fixed14,BRZESKI (BRZESKO),9.81145143785109e-07,1.0945385137902384e-06,1.115572472353759,0.11557247235375892,0.0006033237990769868,0.0006203097605114923,1.0281539721464528,0.02815397214645274
fixed14,BRZESKI (BRZEŚĆ N.BUG.),1.1917141131923252e-06,1.2777210202479597e-06,1.072170754800614,0.07217075480061401,0.0006694389628454004,0.0006773441242462647,1.0118086365443446,0.011808636544344617
fixed14,BRZEZIŃSKI,2.680790053561937e-06,3.128903946428945e-06,1.1671573990927055,0.16715739909270552,0.0007802286702902619,0.0008248271768986895,1.0571608149080653,0.057160814908065335
fixed14,BRZEŻAŃSKI,1.4991330642403702e-06,1.5547836017768307e-06,1.0371218131758433,0.03712181317584327,0.0005916282165933562,0.0005958312188208079,1.0071041274056416,0.007104127405641676
fixed14,BRZOZOWSKI,8.516798766269656e-07,9.443341644152229e-07,1.1087900399328559,0.1087900399328558,0.0006045898807407096,0.0006129754400675243,1.0138698307628655,0.013869830762865453
fixed14,BUCZACKI,1.4205965563933998e-06,1.4724534198572617e-06,1.0365035824073203,0.0365035824073203,0.0005421742854388116,0.0005461446070296539,1.0073229618177648,0.007322961817764815
fixed14,BYDGOSKI,3.1413924305686767e-06,3.9214639283812e-06,1.2483202958731612,0.24832029587316123,0.0007044456015764035,0.0007691813435449474,1.0918960127278512,0.0918960127278511
fixed14,BÓBRECKI,1.0114597818678376e-06,1.022954802348932e-06,1.0113647825520722,0.011364782552072182,0.0005832298973790375,0.0005811306833935501,0.9964007092316066,-0.0035992907683934094
fixed14,BĘDZIŃSKI,1.2657123250309793e-06,3.0438822556549834e-06,2.4048768392774256,1.4048768392774258,0.0007176247217460078,0.0007899293134998663,1.10075543604175,0.10075543604174997
fixed14,BŁOŃSKI,1.6173990401760497e-06,3.7762986532029887e-06,2.3347971399760126,1.3347971399760126,0.0007025750574206009,0.0008300536748255333,1.1814448378981044,0.1814448378981045
fixed14,CHEŁMIŃSKI,1.5946261497916843e-06,2.172290682658975e-06,1.362257029926892,0.36225702992689196,0.0006288150673342978,0.0006877706361000203,1.0937566095794264,0.09375660957942648
fixed14,CHEŁMSKI,1.2444641276747972e-06,1.3875917561223925e-06,1.115011453737136,0.11501145373713605,0.0007002098386399395,0.0007061369910543121,1.0084648230962954,0.00846482309629527
fixed14,CHODZIESKI,2.0471491741392913e-06,2.28978510225126e-06,1.118523814081103,0.11852381408110292,0.0006132652405759244,0.0006546143021749603,1.067424433773883,0.06742443377388303
fixed14,CHOJNICKI,9.208747345038145e-07,1.098183923951953e-06,1.1925443090190504,0.19254430901905034,0.0005232327210670607,0.0005530701289963834,1.0570251185141355,0.05702511851413544
fixed14,CHORZÓW,1.8003867771305907e-05,4.040758208291522e-05,2.244383406731956,1.2443834067319561,0.0008923004637561898,0.0009668863105384938,1.0835882640566281,0.08358826405662804
fixed14,CHRZANOWSKI,3.0462856414517776e-06,3.6963196628616502e-06,1.2133857746511532,0.2133857746511532,0.0007613053082680187,0.0008065135436419468,1.0593825300874067,0.05938253008740671
fixed14,CIECHANOWSKI,1.3233095586095804e-06,1.728337151536437e-06,1.3060716899471538,0.3060716899471539,0.0006849954598029368,0.000716296142456151,1.045694730096779,0.04569473009677893
fixed14,CIESZYŃSKI,1.562631908686012e-06,2.292307603880427e-06,1.4669530240221356,0.4669530240221357,0.0006193037107847044,0.0006717938313535143,1.0847566705232574,0.08475667052325744
fixed14,CZARNKOWSKI,1.3406951718832126e-06,1.452672838377034e-06,1.083522092748743,0.08352209274874292,0.0005591339457766944,0.0005889369318512928,1.0533020509659792,0.053302050965979134
fixed14,CZORTKOWSKI,1.9957176962088767e-06,2.0308623017482675e-06,1.0176100084727175,0.01761000847271762,0.0005562901953701689,0.0005601316148783784,1.0069054237162194,0.006905423716219436
fixed14,CZĘSTOCHOWSKI,9.585402999990681e-07,1.427660074421056e-06,1.4894105906892428,0.4894105906892427,0.0006610333655808375,0.0006986849731920714,1.0569587097591513,0.0569587097591513
fixed14,DOBROMILSKI,1.1094569123864087e-06,1.1541823020951003e-06,1.0403128676827011,0.040312867682701245,0.0006231856873492574,0.0006266732736008199,1.0055963837462265,0.005596383746226576
fixed14,DOLIŃSKI,1.026472021325146e-06,1.0803332754139454e-06,1.0524722086621183,0.05247220866211831,0.0005835305330462864,0.000588379931340438,1.008310444817404,0.008310444817404141
fixed14,DROHICKI,4.2745940184345295e-07,4.66935787849951e-07,1.0923511936718504,0.09235119367185043,0.0004866432176399521,0.0004913312701711342,1.0096334488209195,0.009633448820919514
fixed14,DROHOBYCKI,1.8932109725397645e-06,1.9546545033202114e-06,1.0324546665277456,0.032454666527745576,0.0006749395520084122,0.0006799212770168233,1.0073809943328806,0.007380994332880647
fixed14,DUBIEŃSKI,3.958263065600109e-07,5.60362065025619e-07,1.4156766635738067,0.41567666357380667,0.0005265492201127387,0.0005306746628627107,1.0078348663190284,0.00783486631902846
fixed14,DZIAŁDOWSKI,5.926575930174339e-07,9.391270782257673e-07,1.5846031322138845,0.5846031322138844,0.0005832186813310263,0.0006207030761151278,1.0642715948305264,0.06427159483052625
fixed14,DZIŚNIEŃSKI,1.8838323295973428e-07,2.0686845280009437e-07,1.098125611021397,0.09812561102139698,0.00032087813378847734,0.00032504257708160456,1.0129782707346222,0.012978270734622311
fixed14,DĄBROWSKI,1.829113693371541e-06,2.03694734599682e-06,1.113625333066195,0.11362533306619484,0.0006847897200825459,0.0007046021547595922,1.0289321438333772,0.0289321438333772
fixed14,GARWOLIŃSKI,9.400735321700585e-07,1.1072004905116226e-06,1.1777807295092857,0.17778072950928578,0.0006567696396822965,0.0006714195166934056,1.0223059595419117,0.02230595954191162
fixed14,GNIEŹNIEŃSKI,4.133027929328777e-06,4.431003461832374e-06,1.0720961816853705,0.07209618168537038,0.0007704469398817117,0.0008055401991936676,1.0455492227892345,0.04554922278923438
fixed14,GORLICKI,1.8115222509855465e-06,1.9361785309399186e-06,1.0688129996120963,0.06881299961209622,0.0006703025268186097,0.0006882758117776468,1.0268136911915609,0.026813691191560747
fixed14,GOSTYNIŃSKI,1.2173843889442853e-06,1.7253560264091635e-06,1.4172647867658223,0.4172647867658223,0.0006499109273064198,0.0007063027194654107,1.086768493634518,0.08676849363451818
fixed14,GOSTYŃSKI,3.832861617743426e-06,4.1437086161625996e-06,1.0811005012495554,0.08110050124955545,0.0006810135056489959,0.0007149845165983227,1.0498830209203456,0.049883020920345626
fixed14,GRODZIEŃSKI,4.6955766632073716e-07,5.043561446937252e-07,1.0741090623557588,0.0741090623557587,0.00048294871409659725,0.0004897508314696561,1.0140845542694588,0.014084554269458753
fixed14,GRUDZIĄDZKI,2.4730904642795914e-06,2.993949197364076e-06,1.2106104651680059,0.2106104651680059,0.0006794815147323933,0.0007267851314885458,1.0696172239134165,0.0696172239134166
fixed14,GRÓDECKI,2.5142529009727124e-06,2.6351504582901993e-06,1.0480848832950393,0.048084883295039314,0.0006920095422884897,0.0006992045791360892,1.010397308718902,0.010397308718902012
fixed14,GRÓJECKI,1.1795846720862802e-06,2.0722217757273397e-06,1.7567384730951878,0.7567384730951878,0.0006470235848458918,0.0007588187962074803,1.1727838273286684,0.1727838273286683
fixed14,HOROCHOWSKI,2.1317444750817687e-07,4.885055236438909e-07,2.2915763561444344,1.2915763561444342,0.0004864589950853067,0.0005261077785581963,1.0815048829880032,0.08150488298800326
fixed14,HORODEŃSKI,6.537235421171823e-07,6.888066327437599e-07,1.0536665553040292,0.05366655530402923,0.00046174799850027414,0.0004651163141044758,1.0072947053699024,0.007294705369902409
