scenario,year,origin_district,rank_nearest,dest_district,distance_km,distance_miles,distance_minutes,domestic_contribution
baseline,1934,KRAKÓW (MIASTO),1,KRAKOWSKI,8.359455346378946,5.194323128034831,,803732.6615722716
baseline,1934,KRAKÓW (MIASTO),2,BOCHEŃSKI,39.19476219247929,24.354488578303048,,6445.412688990881
baseline,1934,KRAKÓW (MIASTO),3,WADOWICKI,48.53698636873043,30.159475756924397,,6213.085447622915
baseline,1934,KRASNOSTAWSKI,1,ZAMOJSKI,47.370699701193324,29.434779044030197,,10176.996165576033
baseline,1934,KRASNOSTAWSKI,2,CHEŁMSKI,49.95029392654635,31.03766408743203,,7302.120151856053
baseline,1934,KRASNOSTAWSKI,3,BIŁGORAJSKI,85.11591801648248,52.888563093819734,,1099.8408020124327
baseline,1934,KROTOSZYŃSKI,1,JAROCIŃSKI,39.13681078665071,24.318479255311942,,12428.814673285942
baseline,1934,KROTOSZYŃSKI,2,OSTROWSKI (OSTRÓW WIELKOPOLSKI),49.6806997216271,30.870146066727152,,6644.478285544474
baseline,1934,KROTOSZYŃSKI,3,RAWICKI,53.62258258148695,33.31951776124113,,3499.0605537147544
baseline,1934,KROŚNIEŃSKI,1,JASIELSKI,30.069955539448674,18.684598343502763,,13649.374068283734
baseline,1934,KROŚNIEŃSKI,2,GORLICKI,56.06186627333012,34.83521790812541,,3145.8215962993836
baseline,1934,KROŚNIEŃSKI,3,RZESZOWSKI,81.97114040791443,50.9344894864062,,1805.7621783146933
baseline,1934,KRZEMIENIECKI,1,DUBIEŃSKI,54.54536964198453,33.89291087980957,,7189.738599393597
baseline,1934,KRZEMIENIECKI,2,BRODZKI,96.76714202357883,60.1282958063332,,215.43694692819423
baseline,1934,KRZEMIENIECKI,3,RÓWIEŃSKI,115.69180889648669,71.88753498581883,,1118.8408054722872
baseline,1934,KUTNOWSKI,1,ŁĘCZYCKI,31.925166608072807,19.837372700424808,,25612.833688643666
baseline,1934,KUTNOWSKI,2,GOSTYNIŃSKI,37.74266175672067,23.452195478435282,,11344.22941562764
baseline,1934,KUTNOWSKI,3,ŁOWICKI,52.067156753493585,32.353021259075064,,6270.720217798636
baseline,1934,KĘPIŃSKI,1,WIELUŃSKI,48.736700468985376,30.28357230711391,,3199.9641449006813
baseline,1934,KĘPIŃSKI,2,OSTROWSKI (OSTRÓW WIELKOPOLSKI),52.023249480630376,32.32573855302878,,5875.228896799742
baseline,1934,KĘPIŃSKI,3,KALISKI,90.88661070345172,56.4743041794145,,840.632023434046
baseline,1934,LESKI,1,SANOCKI,65.25248948844555,40.5460046459249,,2559.0786052154976
baseline,1934,LESKI,2,DOBROMILSKI,107.04671693868657,66.51572555090861,,407.17456498402925
baseline,1934,LESKI,3,KROŚNIEŃSKI,110.03512694626623,68.3726368657284,,828.4752139628359
baseline,1934,LESZCZYŃSKI,1,KOŚCIAŃSKI,31.58384210308258,19.625283551434528,,22459.12400059818
baseline,1934,LESZCZYŃSKI,2,GOSTYŃSKI,42.384853677970426,26.33671891473416,,7202.820560690928
baseline,1934,LESZCZYŃSKI,3,RAWICKI,43.10297857078047,26.78294089750443,,6269.355033141259
baseline,1934,LIDZKI,1,NOWOGRÓDZKI,81.94185232845929,50.91629072318708,,1574.3449243579619
baseline,1934,LIDZKI,2,WILNO (MIASTO),99.58572646314478,61.879682438130736,,2131.7097670431444
baseline,1934,LIDZKI,3,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),111.26959331341595,69.13969846675059,,442.3769333412335
baseline,1934,LIMANOWSKI,1,NOWOSĄDECKI,42.49833768409537,26.407234585104025,,9409.045095749343
baseline,1934,LIMANOWSKI,2,NOWOTARSKI,69.0773072199667,42.92263546457793,,2956.454498867347
baseline,1934,LIMANOWSKI,3,MYŚLENICKI,72.97310584075579,45.34337174937627,,1181.364820871982
baseline,1934,LIPNOWSKI,1,SIERPECKI,67.66898657578008,42.047545857579046,,2463.585404470429
baseline,1934,LIPNOWSKI,2,RYPIŃSKI,72.65461450482292,45.14547046947632,,2177.4266963094356
baseline,1934,LIPNOWSKI,3,PŁOCKI,94.44004289493,58.68230389366555,,2143.8738264208746
baseline,1934,LUBACZOWSKI,1,RAWSKI (RAWA RUSKA),56.947273487333575,35.38538427409795,,2849.992085101929
baseline,1934,LUBACZOWSKI,2,ŻÓŁKIEWSKI,89.16127722323974,55.4022319894817,,944.5345202881797
baseline,1934,LUBACZOWSKI,3,LWÓW (MIASTO),99.8004401267751,62.01309928201437,,3600.4668076345047
baseline,1934,LUBARTOWSKI,1,LUBELSKI,33.816550054837315,21.01262352412432,,48162.74940966129
baseline,1934,LUBARTOWSKI,2,RADZYŃSKI,69.07756552197569,42.92279596595555,,2342.09423569369
baseline,1934,LUBARTOWSKI,3,JANOWSKI,77.92428952227543,48.4198937047458,,2131.2173082580066
baseline,1934,LUBAWSKI,1,DZIAŁDOWSKI,64.6283062377033,40.158155275227934,,1325.8462319641856
baseline,1934,LUBAWSKI,2,MŁAWSKI,76.54544752120084,47.56312127169609,,735.0140515471132
baseline,1934,LUBAWSKI,3,BRODNICKI,82.38871977276818,51.19396119392474,,1171.3021163321143
baseline,1934,LUBELSKI,1,LUBARTOWSKI,33.816550054837315,21.01262352412432,,13176.487982562929
baseline,1934,LUBELSKI,2,JANOWSKI,54.68126521402634,33.97735244730476,,5488.355362419384
baseline,1934,LUBELSKI,3,PUŁAWSKI,57.994596591397595,36.03616047859332,,4422.747201864072
baseline,1934,LUBLINIECKI,1,TARNOGÓRSKI,32.427688351088676,20.14962513840432,,19065.89307943145
baseline,1934,LUBLINIECKI,2,ŚWIĘTOCHŁOWICKI,44.812689485852246,27.845305678513498,,27293.860743404217
baseline,1934,LUBLINIECKI,3,CHORZÓW,48.49103744512008,30.130924428311708,,3918.1403103256466
baseline,1934,LUBOMELSKI,1,CHEŁMSKI,59.50657510492287,36.97566007952103,,4575.295191405689
baseline,1934,LUBOMELSKI,2,KOWELSKI,77.09435398823605,47.90419583202422,,2499.376674258466
baseline,1934,LUBOMELSKI,3,KRASNOSTAWSKI,100.366234429572,62.36466745373758,,881.7935475041645
baseline,1934,LWOWSKI,1,LWÓW (MIASTO),8.052981959822898,5.003889453357114,,2990092.332274279
baseline,1934,LWOWSKI,2,GRÓDECKI,37.961169795376435,23.58797003692285,,6249.062009040978
baseline,1934,LWOWSKI,3,ŻÓŁKIEWSKI,42.27845669841325,26.270606917149742,,6928.0732069665455
baseline,1934,LWÓW (MIASTO),1,LWOWSKI,8.052981959822898,5.003889453357114,,722180.0649499046
baseline,1934,LWÓW (MIASTO),2,GRÓDECKI,30.038487756181457,18.66504517554623,,11676.21084559818
baseline,1934,LWÓW (MIASTO),3,ŻÓŁKIEWSKI,34.28652022656961,21.304649359703784,,12123.179235309817
baseline,1934,M. ST. WARSZAWA,1,WARSZAWSKI,10.102202817485384,6.277215866903711,,1912253.2808994171
baseline,1934,M. ST. WARSZAWA,2,BŁOŃSKI,35.63575349605324,22.1430237855961,,35176.25895839511
baseline,1934,M. ST. WARSZAWA,3,RADZYMIŃSKI,38.80419931237692,24.11180413093096,,11774.336212131548
baseline,1934,MAKOWSKI (MAKÓW MAZOWIECKI),1,CIECHANOWSKI,71.77916379975571,44.601490789418,,2251.2876442668335
baseline,1934,MAKOWSKI (MAKÓW MAZOWIECKI),2,MŁAWSKI,80.4878516713966,50.01281688090738,,1775.4361175400747
baseline,1934,MAKOWSKI (MAKÓW MAZOWIECKI),3,DZIAŁDOWSKI,103.41250895738527,64.25753410335945,,136.78994618205977
baseline,1934,MIECHOWSKI,1,JĘDRZEJOWSKI,52.485253639122654,32.61281453899528,,3958.851681067985
baseline,1934,MIECHOWSKI,2,OLKUSKI,59.54952972483326,37.00235083464937,,5028.955893214658
baseline,1934,MIECHOWSKI,3,KRAKÓW (MIASTO),63.94659658712233,39.73456066793679,,5383.461480076939
baseline,1934,MIELECKI,1,ROPCZYCKI,35.13053723010357,21.829097049206688,,9235.157943817623
baseline,1934,MIELECKI,2,KOLBUSZOWSKI,35.884515149737915,22.297597063107798,,6791.896368532609
baseline,1934,MIELECKI,3,TARNOBRZESKI,52.99249581158874,32.928000114942705,,2909.788355802885
baseline,1934,MIĘDZYCHODZKI,1,SZAMOTULSKI,48.332330169462395,30.032308329729016,,6086.329616697237
baseline,1934,MIĘDZYCHODZKI,2,WOLSZTYŃSKI,70.61797400438502,43.87996112507872,,1521.348416735629
baseline,1934,MIĘDZYCHODZKI,3,NOWOTOMYSKI,82.01978956710141,50.96471866309937,,1889.6026359661923
baseline,1934,MIŃSKI,1,RADZYMIŃSKI,41.53045427994891,25.805819906386137,,9821.749396443676
baseline,1934,MIŃSKI,2,M. ST. WARSZAWA,47.09354362113042,29.26256229340543,,186682.18872803412
baseline,1934,MIŃSKI,3,WARSZAWSKI,53.02961376821278,32.951064136768146,,22830.320453638727
baseline,1934,MOGILEŃSKI,1,INOWROCŁAWSKI,39.59728212230177,24.604602789616774,,13069.15795712004
baseline,1934,MOGILEŃSKI,2,ŻNIŃSKI,63.83915688425484,39.667800752326315,,2044.0422021111726
baseline,1934,MOGILEŃSKI,3,SZUBIŃSKI,73.840518420212,45.88235677128556,,1376.6772184839467
baseline,1934,MORSKI,1,KARTUSKI,59.733803326177,37.11685310658993,,2296.4688672958855
baseline,1934,MORSKI,2,KOŚCIERSKI,83.83761228798535,52.094260984997746,,881.4091615093481
baseline,1934,MORSKI,3,STAROGARDZKI,141.75057906052083,88.07969906141489,,336.81994119744206
baseline,1934,MOŁODECZAŃSKI,1,WILEJSKI,43.20768351774345,26.848001515103764,,8164.940955807028
baseline,1934,MOŁODECZAŃSKI,2,OSZMIAŃSKI,81.70643301783599,50.770007990725766,,1208.2611682756688
baseline,1934,MOŁODECZAŃSKI,3,LIDZKI,131.92332270144726,81.97332695032098,,578.4486179245841
baseline,1934,MOŚCISKI,1,PRZEMYSKI,39.26837102444239,24.40022697182879,,13312.3996674147
baseline,1934,MOŚCISKI,2,JAROSŁAWSKI,72.98954737492556,45.35358804190487,,1726.3600837862923
baseline,1934,MOŚCISKI,3,RUDECKI,88.17773903829706,54.79108988396568,,574.9507193196704
baseline,1934,MYŚLENICKI,1,NOWOTARSKI,49.87955900319076,30.993711457371642,,7053.652606480915
baseline,1934,MYŚLENICKI,2,WADOWICKI,66.05973415237617,41.04760306999613,,2727.8687929811017
baseline,1934,MYŚLENICKI,3,LIMANOWSKI,72.97310584075579,45.34337174937627,,937.1471632540607
baseline,1934,MŁAWSKI,1,DZIAŁDOWSKI,41.79314070180287,25.969045631019952,,1537.4841547382155
baseline,1934,MŁAWSKI,2,CIECHANOWSKI,43.4984142954913,27.028653189203727,,8576.921167095807
baseline,1934,MŁAWSKI,3,LUBAWSKI,76.54544752120084,47.56312127169609,,458.2631169046396
baseline,1934,NADWÓRNIAŃSKI,1,KOŁOMYJSKI,47.3495596362977,29.421643220765937,,5572.620303272724
baseline,1934,NADWÓRNIAŃSKI,2,STANISŁAWOWSKI,63.02410274455722,39.16134974648826,,3596.6498509335793
baseline,1934,NADWÓRNIAŃSKI,3,KOSOWSKI (KOSÓW HUCULSKI),65.66577922730977,40.8028109042527,,1278.1292454650174
baseline,1934,NIESZAWSKI,1,WŁOCŁAWSKI,45.00067164841552,27.9621123428476,,18506.905296795416
baseline,1934,NIESZAWSKI,2,INOWROCŁAWSKI,66.24396008116973,41.162075719596515,,1197.2538377758926
baseline,1934,NIESZAWSKI,3,TORUŃSKI,70.82254928844601,44.00707827391099,,1270.3984500039678
baseline,1934,NIEŚWIESKI,1,BARANOWICKI,92.75647215679206,57.63618186053804,,1173.6775328991453
baseline,1934,NIEŚWIESKI,2,SŁONIMSKI,101.18850022574729,62.875599573772824,,842.2462172116218
baseline,1934,NIEŚWIESKI,3,NOWOGRÓDZKI,117.29101919031469,72.88123788530503,,604.151035805644
baseline,1934,NIŻAŃSKI,1,TARNOBRZESKI,34.20789430128387,21.25579348988306,,9364.648751353963
baseline,1934,NIŻAŃSKI,2,JANOWSKI,65.62594881110533,40.77806143870533,,1220.63018213545
baseline,1934,NIŻAŃSKI,3,ŁAŃCUCKI,74.9956464309189,46.600119818426506,,1333.999237431206
baseline,1934,NOWOGRÓDZKI,1,WOŁOŻYŃSKI,70.7336055882011,43.9518112379461,,2145.6619886198832
baseline,1934,NOWOGRÓDZKI,2,LIDZKI,81.94185232845929,50.91629072318708,,2063.319071686278
baseline,1934,NOWOGRÓDZKI,3,BARANOWICKI,115.87690463710136,72.00254811126031,,647.7953923708205
baseline,1934,NOWOSĄDECKI,1,LIMANOWSKI,42.49833768409537,26.407234585104025,,3970.240916770765
baseline,1934,NOWOSĄDECKI,2,GORLICKI,52.82109771781701,32.821498310017674,,3688.0225120117657
baseline,1934,NOWOSĄDECKI,3,TARNOWSKI,71.37419940199688,44.3498576566182,,2276.514016372152
baseline,1934,NOWOTARSKI,1,MYŚLENICKI,49.87955900319076,30.993711457371642,,3263.3079344372077
baseline,1934,NOWOTARSKI,2,WADOWICKI,64.47157754278197,40.06076860933598,,2911.0302765873657
baseline,1934,NOWOTARSKI,3,LIMANOWSKI,69.0773072199667,42.92263546457793,,1085.0230149366596
baseline,1934,NOWOTOMYSKI,1,WOLSZTYŃSKI,47.123674137623695,29.281284522569372,,4480.9669155282
baseline,1934,NOWOTOMYSKI,2,KOŚCIAŃSKI,64.14484772522546,39.857748175871066,,3386.0117336798294
baseline,1934,NOWOTOMYSKI,3,POZNAŃ (MIASTO),66.65270071033747,41.416055293083105,,11686.888807220306
baseline,1934,OBORNICKI,1,POZNAŃ (MIASTO),39.74769344536022,24.698064023836924,,46477.38698447075
baseline,1934,OBORNICKI,2,POZNAŃSKI,48.95728691355094,30.42063832676006,,6855.766637272976
baseline,1934,OBORNICKI,3,CHODZIESKI,54.869704217795686,34.094442979515925,,3545.0378489140626
baseline,1934,OLKUSKI,1,MIECHOWSKI,59.54952972483326,37.00235083464937,,3907.4526949670862
baseline,1934,OLKUSKI,2,CHRZANOWSKI,64.17381348845494,39.875746661134734,,2386.6418816108894
baseline,1934,OLKUSKI,3,CHORZÓW,65.0234159927975,40.40366501886057,,1789.9302353994678
baseline,1934,OPATOWSKI,1,IŁŻECKI,39.56727244613028,24.585955647124422,,14781.333942039002
baseline,1934,OPATOWSKI,2,TARNOBRZESKI,69.47596899385408,43.17035232968011,,511.09420035982356
baseline,1934,OPATOWSKI,3,KIELECKI,93.47883640225687,58.08503805410676,,1933.4162289874712
baseline,1934,OPOCZYŃSKI,1,KONECKI,38.125901004009464,23.690329232762366,,17738.835734602435
baseline,1934,OPOCZYŃSKI,2,BRZEZIŃSKI,57.007045471374845,35.42252485159366,,8494.667735049183
baseline,1934,OPOCZYŃSKI,3,ŁÓDŹ (MIASTO),81.89886151142991,50.88957747621872,,21368.355757374437
baseline,1934,OSTROWSKI (OSTRÓW MAZOWIECKA),1,OSTROŁĘCKI,57.22390380864177,35.55727433347955,,3025.3006421621444
baseline,1934,OSTROWSKI (OSTRÓW MAZOWIECKA),2,SOKOŁOWSKI,67.33669308197636,41.84106831704074,,2038.7154174412713
baseline,1934,OSTROWSKI (OSTRÓW MAZOWIECKA),3,RADZYMIŃSKI,82.13147230175427,51.03411507561335,,1589.78781400702
baseline,1934,OSTROWSKI (OSTRÓW WIELKOPOLSKI),1,KALISKI,48.690709327512806,30.25499474554596,,4450.974655333803
baseline,1934,OSTROWSKI (OSTRÓW WIELKOPOLSKI),2,KROTOSZYŃSKI,49.6806997216271,30.870146066727152,,5629.516101639722
baseline,1934,OSTROWSKI (OSTRÓW WIELKOPOLSKI),3,KĘPIŃSKI,52.02324948063036,32.32573855302877,,4868.612840578772
baseline,1934,OSTROŁĘCKI,1,OSTROWSKI (OSTRÓW MAZOWIECKA),57.22390380864177,35.55727433347955,,2873.3088581828715
baseline,1934,OSTROŁĘCKI,2,ŁOMŻYŃSKI,67.2590072403237,41.79279658792718,,3800.6146681856944
baseline,1934,OSTROŁĘCKI,3,PRZASNYCKI,91.85583514545267,57.07655214016507,,887.0746732439874
baseline,1934,OSZMIAŃSKI,1,MOŁODECZAŃSKI,81.70643301783599,50.770007990725766,,1147.483512563078
baseline,1934,OSZMIAŃSKI,2,WILEJSKI,103.38613045217852,64.24114326520062,,794.5059122632152
baseline,1934,OSZMIAŃSKI,3,LIDZKI,192.10176963588233,119.36646870041784,,212.0376871942699
baseline,1934,PIOTRKOWSKI,1,RADOMSZCZAŃSKI,54.52102551679961,33.87778414639929,,7570.192315334137
baseline,1934,PIOTRKOWSKI,2,BRZEZIŃSKI,63.434244561636234,39.41619997750847,,6386.279334480514
baseline,1934,PIOTRKOWSKI,3,ŁÓDŹ (MIASTO),73.40878172678907,45.614088110356654,,28621.972783253485
baseline,1934,PIŃCZOWSKI,1,JĘDRZEJOWSKI,69.62586083249688,43.263490771349424,,1861.2727276888188
baseline,1934,PIŃCZOWSKI,2,KIELECKI,105.10376304359953,65.30843034616449,,1413.7858923087517
baseline,1934,PIŃCZOWSKI,3,MIECHOWSKI,110.03321886642755,68.37145124025095,,758.2579460552481
baseline,1934,PIŃSKI,1,ŁUNINIECKI,83.34903450386767,51.79067291870276,,1806.3124802869456
baseline,1934,PIŃSKI,2,DROHICKI,96.00437214420155,59.654332723614665,,726.6804303850406
baseline,1934,PIŃSKI,3,STOLIŃSKI,117.28005994634393,72.87442812891967,,563.2020209918365
baseline,1934,PODHAJECKI,1,BRZEŻAŃSKI,29.096000391355624,18.079410859177035,,16299.759451753365
baseline,1934,PODHAJECKI,2,ROHATYŃSKI,49.826958217071976,30.961026854300233,,4336.070831813676
baseline,1934,PODHAJECKI,3,PRZEMYŚLAŃSKI,65.56372072300444,40.73939470937399,,1503.6339354161782
baseline,1934,POSTAWSKI,1,DZIŚNIEŃSKI,66.33866562039196,41.220922995208575,,3251.586838425227
baseline,1934,POSTAWSKI,2,ŚWIĘCIAŃSKI,84.14019467505248,52.28227690543204,,1531.5543729656629
baseline,1934,POSTAWSKI,3,WILNO (MIASTO),154.43734434870788,95.96288709530097,,660.4658021236673
baseline,1934,POZNAŃ (MIASTO),1,POZNAŃSKI,13.749603512529005,8.54360488418366,,203661.68226151157
baseline,1934,POZNAŃ (MIASTO),2,OBORNICKI,39.74769344536022,24.698064023836924,,8035.987211461154
baseline,1934,POZNAŃ (MIASTO),3,ŚREDZKI,41.15349494119132,25.571588305102992,,7530.046404351071
baseline,1934,POZNAŃSKI,1,POZNAŃ (MIASTO),13.749603512529005,8.54360488418366,,791407.7608609587
baseline,1934,POZNAŃSKI,2,ŚREDZKI,45.717552865251555,28.407561541434223,,5686.161893947041
baseline,1934,POZNAŃSKI,3,OBORNICKI,48.95728691355094,30.42063832676006,,4606.2185265711105
baseline,1934,PRUŻAŃSKI,1,IWACEWICKI,85.31702476845383,53.01352499739893,,1063.435121826343
baseline,1934,PRUŻAŃSKI,2,BRZESKI (BRZEŚĆ N.BUG.),91.46244324662739,56.8321098226001,,2062.388422793966
baseline,1934,PRUŻAŃSKI,3,KOBRYŃSKI,101.14282323156542,62.84721721422103,,834.5232623114111
baseline,1934,PRZASNYCKI,1,OSTROŁĘCKI,91.85583514545267,57.07655214016507,,854.8750244204222
baseline,1934,PRZASNYCKI,2,OSTROWSKI (OSTRÓW MAZOWIECKA),118.05328637699857,73.35488860936198,,415.44014464185966
baseline,1934,PRZASNYCKI,3,ŁOMŻYŃSKI,132.13443991335197,82.10450906339943,,626.1640372008951
baseline,1934,PRZEMYSKI,1,MOŚCISKI,39.26837102444239,24.40022697182879,,4671.479804067416
baseline,1934,PRZEMYSKI,2,JAROSŁAWSKI,41.09409996586884,25.53468198989189,,8005.176717743124
baseline,1934,PRZEMYSKI,3,DOBROMILSKI,58.714454424055255,36.48345925992964,,2024.5228195144962
baseline,1934,PRZEMYŚLAŃSKI,1,BRZEŻAŃSKI,54.32882361045537,33.758355455652264,,3075.739761277291
baseline,1934,PRZEMYŚLAŃSKI,2,LWÓW (MIASTO),57.092984662635345,35.47592497280639,,15998.814762976117
baseline,1934,PRZEMYŚLAŃSKI,3,LWOWSKI,63.94506270030334,39.733607555150186,,2854.9288752203115
baseline,1934,PRZEWORSKI,1,JAROSŁAWSKI,36.28622229775734,22.547206235379775,,11160.371330630473
baseline,1934,PRZEWORSKI,2,BRZOZOWSKI,46.067251883610915,28.6248543701712,,4997.0391833449785
baseline,1934,PRZEWORSKI,3,ŁAŃCUCKI,46.22714071919827,28.724204655828945,,4856.5944238779075
baseline,1934,PSZCZYŃSKI,1,CHORZÓW,32.62560621717659,20.272605560773236,,31184.32459316143
baseline,1934,PSZCZYŃSKI,2,KATOWICE,36.11412769704751,22.44027164124211,,73004.01158994013
baseline,1934,PSZCZYŃSKI,3,ŚWIĘTOCHŁOWICKI,37.38509497290924,23.23001384841159,,16031.87995326981
baseline,1934,PUŁAWSKI,1,LUBELSKI,57.994596591397595,36.03616047859332,,11405.771330624317
baseline,1934,PUŁAWSKI,2,LUBARTOWSKI,81.23762089964669,50.47870173603436,,1268.6238466371396
baseline,1934,PUŁAWSKI,3,KOZIENICKI,96.44016136380473,59.92511950678871,,992.7616633693693
baseline,1934,PUŁTUSKI,1,CIECHANOWSKI,69.2251584623747,43.01450593892423,,2479.9892564908946
baseline,1934,PUŁTUSKI,2,PŁOŃSKI,73.94760864431309,45.94889953092547,,2123.636921884455
baseline,1934,PUŁTUSKI,3,WARSZAWSKI,79.95786817153561,49.68350050361526,,7625.138100583241
baseline,1934,PŁOCKI,1,SIERPECKI,76.493779948798,47.53101654056456,,1775.8230283517555
baseline,1934,PŁOCKI,2,RYPIŃSKI,82.99528467261008,51.5708630323044,,1526.2116742469263
baseline,1934,PŁOCKI,3,LIPNOWSKI,94.44004289493,58.68230389366555,,1248.9489536370734
baseline,1934,PŁOŃSKI,1,CIECHANOWSKI,72.18999209190149,44.85676757613692,,2217.2358278199167
baseline,1934,PŁOŃSKI,2,SIERPECKI,72.88294374179897,45.287347635785366,,2020.6019239167986
baseline,1934,PŁOŃSKI,3,PUŁTUSKI,73.94760864431309,45.94889953092547,,2468.0965909335564
baseline,1934,RADOMSKI,1,KOZIENICKI,68.5912270038251,42.620599314593804,,2466.3265297645817
baseline,1934,RADOMSKI,2,KONECKI,84.05705802522176,52.23061820219007,,2147.82092181088
baseline,1934,RADOMSKI,3,KIELECKI,85.71939940353118,53.26354892677158,,2436.8423454431677
baseline,1934,RADOMSZCZAŃSKI,1,CZĘSTOCHOWSKI,49.48453979886823,30.74825797936255,,22790.614703116036
baseline,1934,RADOMSZCZAŃSKI,2,PIOTRKOWSKI,54.52102551679961,33.87778414639929,,9575.004306235449
baseline,1934,RADOMSZCZAŃSKI,3,BRZEZIŃSKI,99.60956119928042,61.894492651958075,,1913.7740077164576
baseline,1934,RADZIECHOWSKI,1,HOROCHOWSKI,62.65882306883896,38.934375549107536,,1048.9092352578173
baseline,1934,RADZIECHOWSKI,2,KAMIONECKI,65.0712465038005,40.43338551131302,,1357.8090230708212
baseline,1934,RADZIECHOWSKI,3,LWÓW (MIASTO),90.30691355815884,56.114097184546715,,4702.070187499394
baseline,1934,RADZYMIŃSKI,1,M. ST. WARSZAWA,38.80419931237692,24.11180413093096,,313072.9786964527
baseline,1934,RADZYMIŃSKI,2,MIŃSKI,41.53045427994891,25.805819906386137,,12309.03370619914
baseline,1934,RADZYMIŃSKI,3,WARSZAWSKI,45.16691033111121,28.065408239352905,,35046.18359103967
baseline,1934,RADZYŃSKI,1,ŁUKOWSKI,47.51088352131934,29.521885204525724,,7063.937674741164
baseline,1934,RADZYŃSKI,2,LUBARTOWSKI,69.07756552197569,42.92279596595555,,1956.0949966597186
baseline,1934,RADZYŃSKI,3,SIEDLECKI,70.57866020006668,43.85553266717563,,2908.0795883272526
baseline,1934,RAWICKI,1,GOSTYŃSKI,30.012547857547347,18.648926874792053,,18106.371879264145
baseline,1934,RAWICKI,2,LESZCZYŃSKI,43.10297857078047,26.78294089750443,,8496.141532808513
baseline,1934,RAWICKI,3,KROTOSZYŃSKI,53.62258258148695,33.31951776124113,,4591.104995427251
baseline,1934,RAWSKI (RAWA MAZOWIECKA),1,BRZEZIŃSKI,66.19741321568229,41.13315284724172,,5698.986172527255
baseline,1934,RAWSKI (RAWA MAZOWIECKA),2,SKIERNIEWICKI,69.44472691486888,43.150939407818996,,2006.4089524881297
baseline,1934,RAWSKI (RAWA MAZOWIECKA),3,ŁÓDŹ (MIASTO),76.19534095469001,47.345575204356685,,25911.33600424816
baseline,1934,RAWSKI (RAWA RUSKA),1,ŻÓŁKIEWSKI,55.34239819637692,34.388161309680925,,3375.4157431165995
baseline,1934,RAWSKI (RAWA RUSKA),2,LUBACZOWSKI,56.947273487333575,35.38538427409795,,2233.366519540806
baseline,1934,RAWSKI (RAWA RUSKA),3,LWÓW (MIASTO),64.56369410709306,40.11800717101852,,11520.414137078902
baseline,1934,ROHATYŃSKI,1,BRZEŻAŃSKI,38.59206110452291,23.979987600578507,,7666.641711207663
baseline,1934,ROHATYŃSKI,2,PODHAJECKI,49.826958217071976,30.961026854300233,,2638.448213560863
baseline,1934,ROHATYŃSKI,3,ŻYDACZOWSKI,62.84632923772354,39.05088644477351,,1534.1815161857367
baseline,1934,ROPCZYCKI,1,MIELECKI,35.13053723010357,21.829097049206688,,4826.7014345823645
baseline,1934,ROPCZYCKI,2,TARNOWSKI,41.80660040836893,25.97740910234861,,9497.687045244858
baseline,1934,ROPCZYCKI,3,RZESZOWSKI,56.849798007282885,35.32481583758337,,4798.313233742533
baseline,1934,RUDECKI,1,LWÓW (MIASTO),47.3847729858009,29.44352377496009,,26317.741075569673
baseline,1934,RUDECKI,2,LWOWSKI,54.9194811169438,34.125372901116485,,4286.111992693145
baseline,1934,RUDECKI,3,GRÓDECKI,68.55827215850486,42.60012212940233,,1288.9715600404554
baseline,1934,RYBNICKI,1,PSZCZYŃSKI,46.03666504503753,28.605848595700017,,15203.601315253432
baseline,1934,RYBNICKI,2,BIELSKO,55.11029114307342,34.243936717862674,,8996.931757163682
baseline,1934,RYBNICKI,3,CHORZÓW,60.53273865701856,37.61328835205028,,5985.34790907911
baseline,1934,RYPIŃSKI,1,SIERPECKI,56.52472995796733,35.12282797871212,,3983.550604806185
baseline,1934,RYPIŃSKI,2,LIPNOWSKI,72.65461450482292,45.14547046947632,,2515.9144674857
baseline,1934,RYPIŃSKI,3,PŁOCKI,82.99528467261008,51.5708630323044,,3027.064215962722
baseline,1934,RZESZOWSKI,1,PRZEWORSKI,55.71366730184676,34.618857165015825,,2069.8664956981806
baseline,1934,RZESZOWSKI,2,ROPCZYCKI,56.849798007282885,35.32481583758337,,2553.8298901672592
baseline,1934,RZESZOWSKI,3,JASIELSKI,62.21493265449914,38.65855491845878,,1958.2616425058754
baseline,1934,RÓWIEŃSKI,1,KOSTOPOLSKI,65.0084432943318,40.39436141824224,,3396.667261880452
baseline,1934,RÓWIEŃSKI,2,ZDOŁBUNOWSKI,65.68316780522117,40.81361566229809,,2492.488821972388
baseline,1934,RÓWIEŃSKI,3,DUBIEŃSKI,83.84581089388536,52.099355360944436,,2280.699395238508
baseline,1934,SAMBORSKI,1,DROHOBYCKI,40.17769394602654,24.965253864936457,,24737.68435767284
baseline,1934,SAMBORSKI,2,TURCZAŃSKI,50.76755238625222,31.54548479379793,,3627.572869646866
baseline,1934,SAMBORSKI,3,DOBROMILSKI,54.91110586780249,34.1201687641823,,2420.994152450673
baseline,1934,SANDOMIERSKI,1,STOPNICKI,64.9958910494184,40.386561817268166,,2554.69947123021
baseline,1934,SANDOMIERSKI,2,DĄBROWSKI,84.48572769013555,52.49698110054722,,133.30632775147777
baseline,1934,SANDOMIERSKI,3,JĘDRZEJOWSKI,96.73779893874256,60.1100628643654,,773.3822226299102
