District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
CHODZIESKI,1936,baseline,2703112935.449023,2702863076.5599303,289878.2804466192,40019.391354252395,40019.391354252395,249858.8890923668,2702823057.1685762
CHOJNICKI,1936,baseline,2527459058.343511,2527354715.7303944,133387.5431658943,29044.9300487091,29044.9300487091,104342.6131171852,2527325670.8003454
CHORZÓW,1936,baseline,2913860906.0774136,2857367288.031623,60336852.973558754,3843234.9277684256,3843234.9277684256,56493618.04579033,2853524053.1038547
CHRZANOWSKI,1936,baseline,2751067478.319835,2750006913.1382103,1211043.1151186936,150477.9334933899,150477.9334933899,1060565.1816253036,2749856435.2047167
CIECHANOWSKI,1936,baseline,2542117196.6290255,2541908832.3235497,282800.1565064237,74435.85103085235,74435.85103085235,208364.3054755714,2541834396.472519
CIESZYŃSKI,1936,baseline,2627417938.348175,2626643633.2643237,868969.8118449444,94664.72799347655,94664.72799347655,774305.0838514678,2626548968.53633
CZARNKOWSKI,1936,baseline,2693067582.272916,2692856690.5465465,236798.10056874,25906.374199326092,25906.374199326092,210891.7263694139,2692830784.172347
CZORTKOWSKI,1936,baseline,2510911863.5340257,2510627392.2943697,328155.8588310871,43684.61917489408,43684.61917489408,284471.23965619307,2510583707.6751947
CZĘSTOCHOWSKI,1936,baseline,2632367713.665811,2631846495.946164,572446.132935329,51228.413288660355,51228.413288660355,521217.71964666864,2631795267.5328755
DOBROMILSKI,1936,baseline,2550920947.1175566,2550748629.0190763,204562.0404443953,32243.941964118545,32243.941964118545,172318.09848027676,2550716385.077112
DOLIŃSKI,1936,baseline,2518428209.1888056,2518333694.5597367,121035.4286678741,26520.799599355847,26520.799599355847,94514.62906851826,2518307173.7601376
DROHICKI,1936,baseline,2476034471.2668095,2475973577.6726813,76007.53810564819,15113.94397753091,15113.94397753091,60893.59412811728,2475958463.728704
DROHOBYCKI,1936,baseline,2560894072.0563555,2560508484.4852214,429798.6399099036,44211.06877570542,44211.06877570542,385587.57113419817,2560464273.4164457
DUBIEŃSKI,1936,baseline,2709288847.805452,2709203685.412496,104115.58257553224,18953.189619381254,18953.189619381254,85162.39295615099,2709184732.2228765
DZIAŁDOWSKI,1936,baseline,2525444819.050043,2525297088.7159805,172818.4261510661,25088.092088770973,25088.092088770973,147730.33406229512,2525272000.623892
DZIŚNIEŃSKI,1936,baseline,2109311548.5992978,2109261051.8901234,56319.206355406015,5822.497180920244,5822.497180920244,50496.70917448577,2109255229.3929424
DĄBROWSKI,1936,baseline,2578387413.8483257,2578222088.2935987,229181.35875552372,63855.80402836969,63855.80402836969,165325.55472715403,2578158232.48957
GARWOLIŃSKI,1936,baseline,2607482555.572648,2607333550.306073,261840.63078191335,112835.36420726943,112835.36420726943,149005.26657464393,2607220714.941866
GNIEŹNIEŃSKI,1936,baseline,2829045916.4302416,2828774776.2459154,357739.9599931349,86599.77566698544,86599.77566698544,271140.18432614947,2828688176.470248
GORLICKI,1936,baseline,2564540623.844872,2564335747.092772,249823.22924810002,44946.47714799634,44946.47714799634,204876.75210010368,2564290800.615624
GOSTYNIŃSKI,1936,baseline,2646266980.568016,2646056448.2068315,284762.76210288843,74230.40091844116,74230.40091844116,210532.36118444728,2645982217.805913
GOSTYŃSKI,1936,baseline,2852538129.1016235,2852217392.6793947,387386.52021275077,66650.09798407406,66650.09798407406,320736.4222286767,2852150742.581411
GRODZIEŃSKI,1936,baseline,2412408166.800449,2412339681.892521,86211.32757337172,17726.419645182006,17726.419645182006,68484.90792818971,2412321955.4728756
GRUDZIĄDZKI,1936,baseline,2584754524.8682494,2584224003.6733994,585281.410318901,54760.21546903271,54760.21546903271,530521.1948498682,2584169243.4579306
GRÓDECKI,1936,baseline,2603671812.0320835,2603506406.961929,301436.8304340497,136031.76027936346,136031.76027936346,165405.07015468628,2603370375.2016497
GRÓJECKI,1936,baseline,2605141860.999634,2604933229.145064,444141.14221725025,235509.28764702936,235509.28764702936,208631.8545702209,2604697719.8574166
HOROCHOWSKI,1936,baseline,2616596701.4313116,2616480060.237287,132508.84986196796,15867.655837444236,15867.655837444236,116641.19402452373,2616464192.5814495
HORODEŃSKI,1936,baseline,2458070097.057446,2457858197.264392,230208.32281528992,18308.529761437607,18308.529761437607,211899.7930538523,2457839888.7346306
HRUBIESZOWSKI,1936,baseline,2581034520.6923475,2580858333.5772734,207523.16400849028,31336.048934626753,31336.048934626753,176187.11507386353,2580826997.528339
INOWROCŁAWSKI,1936,baseline,2737133476.875113,2736841259.7250314,358168.4538149981,65951.30373346625,65951.30373346625,292217.15008153184,2736775308.421298
IWACEWICKI,1936,baseline,2485349089.6067657,2485304285.8640904,57876.883836908564,13073.141161375206,13073.141161375206,44803.74267553336,2485291212.722929
IŁŻECKI,1936,baseline,2587829781.989347,2587642496.332994,235414.14665309328,48128.49030005281,48128.49030005281,187285.65635304048,2587594367.842694
JANOWSKI,1936,baseline,2574006199.714532,2573856294.429807,188038.16916101874,38132.88443618354,38132.88443618354,149905.2847248352,2573818161.545371
JAROCIŃSKI,1936,baseline,2801907163.524987,2801655537.4029284,311706.8896187677,60080.76756015203,60080.76756015203,251626.1220586157,2801595456.6353683
JAROSŁAWSKI,1936,baseline,2605076160.8534346,2604894432.799723,229580.33033394607,47852.27662210801,47852.27662210801,181728.05371183806,2604846580.523101
JASIELSKI,1936,baseline,2564954364.1064844,2564783425.39973,236531.14633781608,65592.4395837206,65592.4395837206,170938.70675409547,2564717832.9601464
JAWOROWSKI,1936,baseline,2547109910.8422627,2546956211.8180585,197472.1755431771,43773.151339187956,43773.151339187956,153699.02420398913,2546912438.6667194
JĘDRZEJOWSKI,1936,baseline,2635531759.1964703,2635381844.969208,216673.54054714885,66759.31328510378,66759.31328510378,149914.22726204505,2635315085.655923
KALISKI,1936,baseline,2717212657.477129,2716893236.895244,351354.0410092461,31933.45912457543,31933.45912457543,319420.58188467065,2716861303.4361196
KAMIONECKI,1936,baseline,2602079276.084047,2601934287.634878,202126.5946052525,57138.14543693965,57138.14543693965,144988.44916831286,2601877149.4894414
KARTUSKI,1936,baseline,2394234496.086659,2394115420.441387,141454.72420834293,22379.07893679765,22379.07893679765,119075.64527154529,2394093041.3624506
KATOWICE,1936,baseline,2837623422.639344,2824512096.9079947,13723032.52469923,611706.7933498385,611706.7933498385,13111325.731349392,2823900390.114645
KAŁUSKI,1936,baseline,2495210852.4124594,2495088440.8070235,148679.80291266416,26268.197476650093,26268.197476650093,122411.60543601407,2495062172.6095467
KIELECKI,1936,baseline,2636702408.881628,2636482249.7620983,275454.33578009263,55295.21625037475,55295.21625037475,220159.1195297179,2636426954.545848
KOBRYŃSKI,1936,baseline,2525926864.9328203,2525878885.13841,68565.3230835517,20585.528673159,20585.528673159,47979.7944103927,2525858299.609737
KOLBUSZOWSKI,1936,baseline,2519747758.615646,2519584757.3369484,189621.7392548476,26620.4605572667,26620.4605572667,163001.2786975809,2519558136.876391
KOLSKI,1936,baseline,2776247000.042234,2776012735.457455,320467.3573526564,86202.77257414347,86202.77257414347,234264.58477851297,2775926532.684881
KONECKI,1936,baseline,2646443489.48325,2646240706.968578,268989.9974247331,66207.48275236614,66207.48275236614,202782.51467236696,2646174499.4858255
KONIŃSKI,1936,baseline,2777023570.49629,2776870176.9626474,194428.46184364817,41034.92820050529,41034.92820050529,153393.53364314287,2776829142.0344467
KOPYCZYNIECKI,1936,baseline,2515264464.347149,2515085300.8170476,220712.3010453814,41548.77094393833,41548.77094393833,179163.5301014431,2515043752.0461035
KOSOWSKI (KOSÓW HUCULSKI),1936,baseline,2373411976.061041,2373352915.001859,70583.21103803325,11522.151856435758,11522.151856435758,59061.059181597484,2373341392.850003
KOSTOPOLSKI,1936,baseline,2685608051.5582614,2685536953.05922,88251.91404101733,17153.41499938052,17153.41499938052,71098.49904163681,2685519799.6442204
KOSZYRSKI,1936,baseline,2376265148.108209,2376226092.1019807,44706.69098731069,5650.684758509869,5650.684758509869,39056.00622880083,2376220441.417222
KOWELSKI,1936,baseline,2656219685.422453,2656182653.7486596,57274.584401257875,20242.910607729355,20242.910607729355,37031.67379352852,2656162410.838052
KOZIENICKI,1936,baseline,2603332335.74182,2603207181.3428965,172618.77339145905,47464.37446779405,47464.37446779405,125154.39892366501,2603159716.9684286
KOŁOMYJSKI,1936,baseline,2494339501.981233,2494175290.3742814,194530.193406646,30318.586454826163,30318.586454826163,164211.60695181982,2494144971.7878265
KOŚCIAŃSKI,1936,baseline,2923953785.084682,2923671006.737694,383561.0182156475,100782.67122736468,100782.67122736468,282778.3469882828,2923570224.0664663
KOŚCIERSKI,1936,baseline,2450705297.165933,2450578034.8100452,151162.01450691465,23899.658618796297,23899.658618796297,127262.35588811834,2450554135.1514263
KRAKOWSKI,1936,baseline,2697866807.766496,2697536056.925599,4171810.6431363276,3841059.802239195,3841059.802239195,330750.84089713247,2693694997.1233597
KRAKÓW (MIASTO),1936,baseline,2780219624.5091915,2695194644.0881104,85816033.65262294,791053.2315420827,791053.2315420827,85024980.42108086,2694403590.8565683
KRASNOSTAWSKI,1936,baseline,2603371913.7786202,2603206129.780745,207209.0167861047,41425.01891073841,41425.01891073841,165783.9978753663,2603164704.761834
KROTOSZYŃSKI,1936,baseline,2799944298.5496225,2799670691.2111177,328172.3842904469,54565.045785436596,54565.045785436596,273607.3385050103,2799616126.1653323
KROŚNIEŃSKI,1936,baseline,2558395328.398476,2557986012.2825084,449317.94716127333,40001.83119323592,40001.83119323592,409316.1159680374,2557946010.451315
KRZEMIENIECKI,1936,baseline,2621133727.0091677,2621043149.5290475,105232.82868060203,14655.348560434646,14655.348560434646,90577.48012016738,2621028494.180487
KUTNOWSKI,1936,baseline,2731575718.259427,2731070684.356033,656379.7035500711,151345.80015556028,151345.80015556028,505033.90339451085,2730919338.555877
KĘPIŃSKI,1936,baseline,2758839438.788471,2758636292.4609365,231175.45793616652,28029.130401491013,28029.130401491013,203146.3275346755,2758608263.330535
LESKI,1936,baseline,2441237056.739357,2441118768.3430386,131729.5413439989,13441.145025688229,13441.145025688229,118288.39631831065,2441105327.198013
LESZCZYŃSKI,1936,baseline,2933185802.830651,2932852958.1651974,404649.36502956116,71804.6995760987,71804.6995760987,332844.66545346245,2932781153.4656215
LIDZKI,1936,baseline,2406653491.2320857,2406590768.1162744,77391.28951112897,14668.17369982164,14668.17369982164,62723.11581130733,2406576099.9425745
LIMANOWSKI,1936,baseline,2570901560.304036,2570771945.233739,168761.13322419088,39146.06292678089,39146.06292678089,129615.07029741,2570732799.170812
LIPNOWSKI,1936,baseline,2333917815.617148,2333749563.2058516,190420.04411878396,22167.632822398333,22167.632822398333,168252.41129638563,2333727395.573029
LUBACZOWSKI,1936,baseline,2498301361.414755,2498158251.2446623,159938.454654835,16828.284562236233,16828.284562236233,143110.17009259877,2498141422.9601
LUBARTOWSKI,1936,baseline,2590055832.6570315,2589921203.3571825,215556.82300915144,80927.52316005566,80927.52316005566,134629.29984909578,2589840275.8340225
LUBAWSKI,1936,baseline,2516728177.779692,2516494507.600454,252594.86541740698,18924.686179282176,18924.686179282176,233670.1792381248,2516475582.9142747
LUBELSKI,1936,baseline,2633112625.2648497,2632774313.7628746,393921.7181675397,55610.216192263724,55610.216192263724,338311.501975276,2632718703.5466824
LUBLINIECKI,1936,baseline,2799525401.646493,2799211036.4884763,406249.3950178297,91884.23700074786,91884.23700074786,314365.15801708185,2799119152.2514753
LUBOMELSKI,1936,baseline,2613862563.450411,2613815378.002208,70260.3460470184,23074.89784417998,23074.89784417998,47185.44820283843,2613792303.104364
LWOWSKI,1936,baseline,2652921356.5001736,2652736807.76794,3511281.200617511,3326732.4683836587,3326732.4683836587,184548.73223385215,2649410075.2995563
LWÓW (MIASTO),1936,baseline,2709905282.768595,2668999115.191229,41691302.71300834,785135.1356419927,785135.1356419927,40906167.577366345,2668213980.055587
M. ST. WARSZAWA,1936,baseline,2804095588.292613,2663046496.821985,143087020.09676623,2037928.6261383556,2037928.6261383556,141049091.47062787,2661008568.1958466
MAKOWSKI (MAKÓW MAZOWIECKI),1936,baseline,2430933332.817514,2430791487.1059327,164985.3106332596,23139.599051729252,23139.599051729252,141845.71158153034,2430768347.5068808
MIECHOWSKI,1936,baseline,2641729070.7118506,2641538149.8627114,244368.11158433423,53447.262444853244,53447.262444853244,190920.849139481,2641484702.6002665
MIELECKI,1936,baseline,2575401451.4582124,2575246377.613317,202111.84304949932,47037.998154173416,47037.998154173416,155073.8448953259,2575199339.615163
MIĘDZYCHODZKI,1936,baseline,2921511949.436756,2921323961.2007904,215567.73134906305,27579.495383194393,27579.495383194393,187988.23596586866,2921296381.705407
MIŃSKI,1936,baseline,2619991796.4021606,2619714743.097155,577542.5017878256,300489.19678207295,300489.19678207295,277053.30500575266,2619414253.900373
MOGILEŃSKI,1936,baseline,2739414418.7977886,2739221566.409594,247938.03864253068,55085.65044799755,55085.65044799755,192852.38819453312,2739166480.759146
MORSKI,1936,baseline,2316301842.020416,2315957524.2966223,353390.6883654312,9072.964572034667,9072.964572034667,344317.72379339655,2315948451.3320503
MOŁODECZAŃSKI,1936,baseline,2274384795.158927,2274296604.334772,103394.21729753686,15203.393142830884,15203.393142830884,88190.82415470597,2274281400.9416294
MOŚCISKI,1936,baseline,2573571292.313875,2573372302.80101,237385.321687094,38395.8088223305,38395.8088223305,198989.5128647635,2573333906.992188
MYŚLENICKI,1936,baseline,2577456571.6575274,2577288910.7300887,208132.39816383438,40471.47072502223,40471.47072502223,167660.92743881216,2577248439.2593637
MŁAWSKI,1936,baseline,2522011999.786101,2521850226.6916533,203775.0578875928,42001.9634401593,42001.9634401593,161773.09444743348,2521808224.7282133
NADWÓRNIAŃSKI,1936,baseline,2445815826.1605515,2445720026.380346,117961.49629810161,22161.716092554678,22161.716092554678,95799.78020554694,2445697864.664253
NIESZAWSKI,1936,baseline,2697412648.851652,2697186017.9955697,289780.9402774815,63150.08419508882,63150.08419508882,226630.8560823927,2697122867.9113746
NIEŚWIESKI,1936,baseline,2456832783.2476177,2456715609.194025,130361.86004820553,13187.806455578539,13187.806455578539,117174.053592627,2456702421.3875694
NIŻAŃSKI,1936,baseline,2575407342.7570376,2575249577.9456577,189858.13360406487,32093.322224268795,32093.322224268795,157764.81137979607,2575217484.6234336
NOWOGRÓDZKI,1936,baseline,2413583342.5398183,2413518876.207831,78956.57688982048,14490.244902434233,14490.244902434233,64466.33198738626,2413504385.9629283
NOWOSĄDECKI,1936,baseline,2563552732.2470765,2563375114.277922,212866.96155943177,35248.99240476508,35248.99240476508,177617.9691546667,2563339865.285517
NOWOTARSKI,1936,baseline,2572137067.7231236,2571977124.5439754,194382.32400612126,34439.144857877574,34439.144857877574,159943.17914824368,2571942685.3991175
NOWOTOMYSKI,1936,baseline,3004647979.526183,3004401611.645123,284140.3439224739,37772.46286236773,37772.46286236773,246367.88106010619,3004363839.1822605
OBORNICKI,1936,baseline,2833301280.423568,2833116059.0155177,306884.15729298576,121662.74924262086,121662.74924262086,185221.4080503649,2832994396.266275
OLKUSKI,1936,baseline,2693036865.838887,2692782237.963366,323222.3589563727,68594.4834350539,68594.4834350539,254627.8755213188,2692713643.479931
OPATOWSKI,1936,baseline,2598666528.6254053,2598432653.6192465,281699.75953157793,47824.75337250375,47824.75337250375,233875.0061590742,2598384828.865874
OPOCZYŃSKI,1936,baseline,2642054116.6064415,2641926564.44988,224463.1347645555,96910.97820314845,96910.97820314845,127552.15656140704,2641829653.471677
OSTROWSKI (OSTRÓW MAZOWIECKA),1936,baseline,2529764048.8921804,2529644993.3348556,172037.0825986541,52981.525273925894,52981.525273925894,119055.5573247282,2529592011.8095818
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1936,baseline,2811798618.6898494,2811576734.8636823,269358.0015761089,47474.17540874988,47474.17540874988,221883.82616735902,2811529260.6882734
OSTROŁĘCKI,1936,baseline,2479653589.748134,2479586332.1595163,108201.91060886055,40944.321991137134,40944.321991137134,67257.58861772342,2479545387.8375254
OSZMIAŃSKI,1936,baseline,2168760223.6649156,2168695202.8240986,70167.68350751474,5146.842690408791,5146.842690408791,65020.84081710594,2168690055.981408
